Date,Yellow,Red,Orange,Blue,Green,Brown,Total
2019-05-26,9096,987582,561705,1085522,539960,314456,3498321
2019-05-27,14321,1073906,779605,1232719,681044,486906,4268501
2019-05-28,14728,1070538,796294,1270305,690384,510691,4352940
2019-05-29,15068,1149552,814690,1324886,723638,522844,4550678
2019-05-30,15236,1160862,811611,1338165,727946,529868,4583688
2019-05-31,15896,1264354,855184,1474192,784711,566206,4960543
2019-06-01,11350,1189154,681073,1336276,691075,385746,4294674
2019-06-02,9558,931716,560557,1063762,546780,312286,3424659
2019-06-03,14466,1094306,792886,1258052,700528,496133,4356371
2019-06-04,14884,1115552,805216,1269332,716307,506488,4427779
2019-06-05,15283,1156768,815440,1308481,728272,513221,4537465
2019-06-06,15660,1224194,838172,1424559,757431,530128,4790144
2019-06-07,7820,864302,487544,981711,473130,278632,3093139
2019-06-08,9115,1033036,561984,1125356,549580,322118,3601189
2019-06-09,8550,970286,508071,1043214,502950,295384,3328455
2019-06-10,14942,1084602,790465,1265281,690397,490735,4336422
2019-06-11,14948,1062970,806056,1259544,700652,506474,4350644
2019-06-12,15190,1114268,813808,1306246,724221,525309,4499042
2019-06-13,15358,1113892,825906,1305426,728660,517160,4506402
2019-06-14,16045,1230384,860604,1426854,781071,538714,4853672
2019-06-15,12542,1152974,706674,1276808,645936,389342,4184276
2019-06-16,9726,991872,568304,1087128,528608,318380,3504018
2019-06-17,14648,1097215,784738,1262410,686444,490453,4335908
2019-06-18,14827,1108624,795448,1279317,700150,504133,4402499
2019-06-19,15036,1130560,805660,1321507,715942,507614,4496319
2019-06-20,15108,1143404,805712,1342483,723057,512982,4542746
2019-06-21,15438,1230776,843820,1474018,782127,537285,4883464
2019-06-22,11401,1056306,651772,1255440,611707,361326,3947952
2019-06-23,9272,913147,525529,1040176,507746,281574,3277444
2019-06-24,14205,1065544,776024,1269190,698682,484338,4307983
2019-06-25,15055,1087254,780007,1281203,702600,498272,4364391
2019-06-26,14916,1109756,795183,1314354,715796,505763,4455768
2019-06-27,14876,1109542,790300,1309828,719508,498632,4442686
2019-06-28,16074,1222952,849454,1491857,794660,534853,4909850
2019-06-29,11870,1040630,643670,1236191,619769,364366,3916496
2019-06-30,9276,913852,535416,1070535,508967,305612,3343658
2019-07-01,14271,1077945,759447,1276470,690501,474790,4293424
2019-07-02,14472,1051442,763376,1267282,693766,484488,4274826
2019-07-03,14671,1089454,790424,1316364,733636,494418,4438967
2019-07-04,14577,1098904,787516,1320160,720340,490346,4431843
2019-07-05,15273,1212572,820152,1456386,763832,517794,4786009
2019-07-06,10795,1083598,644144,1277470,607622,361596,3985225
2019-07-07,9396,966254,559914,1125770,532766,314122,3508222
2019-07-08,14284,1102506,773396,1315928,693656,479426,4379196
2019-07-09,14614,1116408,786634,1314740,713561,495698,4441655
2019-07-10,15052,1118995,800072,1356166,722728,496870,4509883
2019-07-11,14822,1113952,788164,1336888,719190,489554,4462570
2019-07-12,15492,1207008,818070,1451094,755942,518848,4766454
2019-07-13,10736,1089655,643671,1288628,611954,359948,4004592
2019-07-14,8828,954030,538893,1102730,510928,303172,3418581
2019-07-15,14335,1101788,769007,1304073,692138,479900,4361241
2019-07-16,14545,1122274,789424,1333146,715957,494258,4469604
2019-07-17,14873,1106188,792790,1335467,715364,498246,4462928
2019-07-18,14226,1048930,764128,1282144,690456,477074,4276958
2019-07-19,15234,1180968,808792,1420100,747634,505020,4677748
2019-07-20,10848,1020340,634198,1251340,597609,350402,3864737
2019-07-21,9265,923272,540029,1091144,510716,294614,3369040
2019-07-22,14450,1090490,766602,1282684,683982,476162,4314370
2019-07-23,14508,1102834,785542,1311882,714500,493113,4422379
2019-07-24,15226,1122842,798962,1346798,724583,507241,4515652
2019-07-25,14863,1142432,802174,1376010,731402,510994,4577875
2019-07-26,15196,1213864,840705,1478716,763778,524544,4836803
2019-07-27,11462,1146906,659810,1320020,642718,372552,4153468
2019-07-28,9948,995644,566992,1156648,540204,318868,3588304
2019-07-29,14324,1117388,769142,1307952,691686,475838,4376330
2019-07-30,14462,1131646,785630,1321222,718064,494085,4465109
2019-07-31,14607,1142952,796185,1344112,729478,496640,4523974
2019-08-01,14478,1161489,789579,1342348,721410,492800,4522104
2019-08-02,15242,1246462,815345,1452986,754698,510858,4795591
2019-08-03,10864,1149365,674432,1335455,674700,364776,4209592
2019-08-04,8737,993384,542442,1142278,523474,307200,3517515
2019-08-05,14226,1137210,772412,1313642,692830,473292,4403612
2019-08-06,14724,1152996,794382,1350269,718270,498656,4529297
2019-08-07,15032,1150168,806226,1388096,735474,510722,4605718
2019-08-08,13912,1024470,753857,1250057,663174,468272,4173742
2019-08-09,4121,406080,269983,555342,257788,134602,1627916
2019-08-10,10372,1045010,628933,1266370,640372,356566,3947623
2019-08-11,8966,962418,539550,1121431,539940,306446,3478751
2019-08-12,14757,1145092,784820,1346046,718126,485232,4494073
2019-08-13,14684,1169303,799185,1365118,727093,503371,4578754
2019-08-14,14484,1151656,796126,1361284,727822,502864,4554236
2019-08-15,14410,1107572,771330,1307776,707338,487652,4396078
2019-08-16,15504,1249400,822543,1478972,766772,520234,4853425
2019-08-17,10745,1116120,647827,1309607,618458,367224,4069981
2019-08-18,8919,940506,531200,1107432,503904,295867,3387828
2019-08-19,14436,1100024,778015,1315685,706189,482458,4396807
2019-08-20,14624,1137826,791542,1338225,719310,498274,4499801
2019-08-21,14462,1110920,781158,1351730,711332,495636,4465238
2019-08-22,14700,1148230,794662,1390316,732835,509347,4590090
2019-08-23,15490,1225925,821597,1502524,756264,524509,4846309
2019-08-24,9656,909087,567404,1127868,526449,313238,3453702
2019-08-25,8928,961767,541473,1073979,515773,296682,3398602
2019-08-26,14159,1117078,766578,1303744,690034,470592,4362185
2019-08-27,14772,1131280,783522,1323208,711600,493322,4457704
2019-08-28,14760,1124370,790559,1343454,715048,497522,4485713
2019-08-29,14680,1083276,770888,1315262,705192,485520,4374818
2019-08-30,15332,1148710,814642,1392366,735214,516651,4622915
2019-08-31,10808,1054902,648699,1235684,598716,351452,3900261
2019-09-01,8920,899109,527612,1026342,494949,287796,3244728
2019-09-02,14600,1083549,772574,1246638,682294,476093,4275748
2019-09-03,15166,1102112,791484,1280670,705848,497270,4392550
2019-09-04,15195,1082974,794659,1262382,701740,495041,4351991
2019-09-05,15247,1095911,803402,1293250,725078,502170,4435058
2019-09-06,16504,1229276,856611,1434228,779709,530336,4846664
2019-09-07,11606,1088842,693464,1262264,632202,363264,4051642
2019-09-08,9768,969975,674668,1082601,538748,303718,3579478
2019-09-09,15111,1120604,816878,1267752,706102,506756,4433203
2019-09-10,15642,1145152,836668,1299346,731844,521405,4550057
2019-09-11,15936,1164168,843376,1327736,738928,525896,4616040
2019-09-12,16636,1249592,863916,1428734,766164,539445,4864487
2019-09-13,8500,860958,504522,970075,476660,266368,3087083
2019-09-14,8801,945554,547842,1044650,521156,294850,3362853
2019-09-15,8216,853299,481569,967844,453117,256859,3020904
2019-09-16,14954,1112321,806984,1254678,698833,497176,4384946
2019-09-17,15752,1129882,831711,1284407,723826,517854,4503432
2019-09-18,15556,1131240,837223,1320222,731056,524290,4559587
2019-09-19,15780,1152292,835964,1338986,742018,531178,4616218
2019-09-20,16917,1260143,896285,1504751,811130,573740,5062966
2019-09-21,11193,1035762,677850,1279650,663082,373202,4040739
2019-09-22,9412,1001343,565571,1100449,552158,313416,3542349
2019-09-23,14952,1133976,811634,1260241,703075,500906,4424784
2019-09-24,15460,1139600,826684,1280548,718496,519520,4500308
2019-09-25,15590,1159168,836528,1307831,729134,525283,4573534
2019-09-26,15742,1168424,835560,1316928,737129,525134,4598917
2019-09-27,16324,1252882,875656,1463328,793742,554847,4956779
2019-09-28,11697,1012484,655270,1261186,631796,356186,3928619
2019-09-29,9999,954322,560396,1141524,560242,311540,3538023
2019-09-30,4016,353964,243956,464598,217232,119180,1402946
2019-10-01,15692,1153446,847225,1307406,732992,527358,4584119
2019-10-02,15652,1177920,845750,1324779,742263,532412,4638776
2019-10-03,15708,1195092,874080,1328994,753027,532318,4699219
2019-10-04,15940,1259202,905676,1419706,794187,545696,4940407
2019-10-05,13926,1232236,879598,1417288,796906,577423,4917377
2019-10-06,9610,1006991,656216,1083980,571472,319904,3648173
2019-10-07,15376,1136028,817282,1289563,712228,513037,4483514
2019-10-08,15564,1156806,834104,1327946,731900,528628,4594948
2019-10-09,16378,1260394,864262,1446331,769277,546480,4903122
2019-10-10,9494,1139951,590324,1198717,604124,338522,3881132
2019-10-11,10252,1178726,591422,1186596,592652,353872,3913520
2019-10-12,11636,1150547,607768,1202886,603552,344096,3920485
2019-10-13,8950,1004052,531028,1066609,512286,290279,3413204
2019-10-14,15154,1111970,800716,1250561,697884,496688,4372973
2019-10-15,15372,1120464,822614,1271865,715304,514212,4459831
2019-10-16,15468,1141274,832929,1310562,731045,524374,4555652
2019-10-17,15590,1167835,835803,1349946,733192,523343,4625709
2019-10-18,16580,1282335,873318,1469244,794005,553552,4989034
2019-10-19,12120,1161508,702395,1347846,680484,389388,4293741
2019-10-20,9978,1079272,584946,1128817,582058,321673,3706744
2019-10-21,15094,1144143,810852,1281015,705986,504419,4461509
2019-10-22,15312,1163839,831558,1313836,721798,527154,4573497
2019-10-23,15433,1171394,836118,1322116,737401,527906,4610368
2019-10-24,15650,1176924,836266,1330122,739918,528978,4627858
2019-10-25,16641,1311976,880742,1487802,808003,553572,5058736
2019-10-26,13477,1269062,724610,1505263,700522,415285,4628219
2019-10-27,10810,1066470,588009,1131136,556870,332991,3686286
2019-10-28,14916,1138369,809448,1277799,702882,501426,4444840
2019-10-29,15394,1130826,824109,1285574,718696,518434,4493033
2019-10-30,15489,1147171,832068,1309520,722286,522760,4549294
2019-10-31,15568,1153278,839833,1329798,736678,533304,4608459
2019-11-01,15952,1264569,865138,1448098,777426,554754,4925937
2019-11-02,12148,1169876,679098,1288266,662622,394794,4206804
2019-11-03,9871,991148,548004,1063521,514222,307960,3434726
2019-11-04,14997,1116598,807175,1259412,696118,496322,4390622
2019-11-05,15497,1131184,830494,1287220,719484,519966,4503845
2019-11-06,15444,1165240,835338,1321884,745211,531268,4614385
2019-11-07,15805,1165412,836542,1356494,745472,549412,4669137
2019-11-08,16467,1294946,884262,1538272,798674,593884,5126505
2019-11-09,11802,1199386,729134,1432388,678814,455058,4506582
2019-11-10,10823,1056614,590813,1199874,555999,360748,3774871
2019-11-11,15556,1149456,819322,1358680,716865,541542,4601421
2019-11-12,15502,1167668,835016,1320638,733128,539007,4610959
2019-11-13,15550,1177671,845024,1343350,743688,546580,4671863
2019-11-14,15595,1183198,845148,1360664,747300,539742,4691647
2019-11-15,16660,1323507,893194,1592620,810946,593146,5230073
2019-11-16,14128,1225832,739768,1525254,686157,460366,4651505
2019-11-17,12123,1087232,608440,1308660,579132,374328,3969915
2019-11-18,15254,1130559,816616,1369257,714906,535515,4582107
2019-11-19,15841,1151565,836626,1328676,743164,526000,4601872
2019-11-20,16517,1175017,846434,1353751,752258,514918,4658895
2019-11-21,15972,1188450,848194,1360828,762578,534890,4710912
2019-11-22,16654,1298883,890542,1513262,814502,558780,5092623
2019-11-23,13468,1178096,707282,1419002,677879,389328,4385055
2019-11-24,10836,1066656,578130,1183681,558194,322246,3719743
2019-11-25,15818,1135822,816592,1309472,712453,511856,4502013
2019-11-26,15860,1175651,838671,1324627,736978,523073,4614860
2019-11-27,15926,1210168,847626,1347958,747240,529832,4698750
2019-11-28,16186,1201098,846031,1371981,764050,530789,4730135
2019-11-29,17026,1354839,896278,1537104,821570,566118,5192935
2019-11-30,12130,1257984,720816,1503968,693766,402628,4591292
2019-12-01,10564,1122190,595274,1198922,574280,327054,3828284
2019-12-02,15206,1150051,817030,1295292,709218,504953,4491750
2019-12-03,15468,1193417,842418,1323126,736956,527428,4638813
2019-12-04,15656,1196180,849888,1344602,747823,529242,4683391
2019-12-05,16222,1169336,867480,1376048,762152,545793,4737031
2019-12-06,17178,1305161,928140,1559674,833238,578832,5222223
2019-12-07,12740,1181744,732653,1509171,702734,385257,4524299
2019-12-08,10756,1175407,618148,1328820,599307,339028,4071466
2019-12-09,15599,1181664,815724,1349386,726212,510848,4599433
2019-12-10,15878,1194766,850756,1358050,751082,528858,4699390
2019-12-11,15704,1206875,854404,1377820,757689,533396,4745888
2019-12-12,15955,1226832,859258,1414436,767826,547426,4831733
2019-12-13,17240,1359396,912492,1604969,832766,579742,5306605
2019-12-14,13464,1315803,767439,1746372,763502,433609,5040189
2019-12-15,11222,1190006,648834,1460714,632650,374110,4317536
2019-12-16,15564,1201760,839001,1367143,736020,516716,4676204
2019-12-17,15824,1211404,850600,1377081,756424,533395,4744728
2019-12-18,16076,1207063,863518,1397752,765164,541827,4791400
2019-12-19,16278,1211503,857722,1418888,768292,543368,4816051
2019-12-20,17162,1354094,922732,1608842,841902,589169,5333901
2019-12-21,12817,1244559,745788,1560074,703188,410222,4676648
2019-12-22,10075,1087065,607309,1301498,584931,334060,3924938
2019-12-23,15828,1227729,841983,1411342,745037,522610,4764529
2019-12-24,15984,1260540,868002,1474687,782266,548254,4949733
2019-12-25,16038,1289896,862206,1529596,789799,551036,5038571
2019-12-26,16012,1259982,870700,1451385,782936,547576,4928591
2019-12-27,17145,1364610,917392,1595868,845206,573476,5313697
2019-12-28,12660,1247321,724452,1511282,688667,408408,4592790
2019-12-29,9218,940828,558670,1201414,535422,305868,3551420
2019-12-30,16202,1243166,877300,1468104,790239,540942,4935953
2019-12-31,18219,1608491,991844,1914262,932622,651015,6116453
2020-01-01,966,87198,47314,95608,38533,24564,294183
