line,station,date,people
Red,中正紀念堂,2018-01-01,27932.0
Red,台大醫院,2018-01-01,22606.0
Red,台北車站,2018-01-01,198708.0
Red,中山,2018-01-01,40305.5
Red,雙連,2018-01-01,32536.0
Red,民權西路,2018-01-01,20894.0
Red,圓山,2018-01-01,67585.0
Red,劍潭,2018-01-01,73553.0
Red,士林,2018-01-01,53081.0
Red,芝山,2018-01-01,35814.0
Red,明德,2018-01-01,14586.0
Red,石牌,2018-01-01,41148.0
Red,唭哩岸,2018-01-01,10678.0
Red,奇岩,2018-01-01,12064.0
Red,北投,2018-01-01,29279.0
Red,新北投,2018-01-01,17515.0
Red,復興崗,2018-01-01,4949.0
Red,忠義,2018-01-01,3617.0
Red,關渡,2018-01-01,17807.0
Red,竹圍,2018-01-01,15290.0
Red,紅樹林,2018-01-01,11361.0
Red,淡水,2018-01-01,112209.0
Red,象山,2018-01-01,23749.0
Red,台北101/世貿,2018-01-01,59721.0
Red,信義安和,2018-01-01,23454.0
Red,大安森林公園,2018-01-01,15326.0
Red,東門,2018-01-01,25682.0
Red,大安,2018-01-01,13948.5
Red,中正紀念堂,2018-01-02,36118.5
Red,台大醫院,2018-01-02,49748.0
Red,台北車站,2018-01-02,153673.5
Red,中山,2018-01-02,43251.5
Red,雙連,2018-01-02,45832.0
Red,民權西路,2018-01-02,29666.0
Red,圓山,2018-01-02,54514.0
Red,劍潭,2018-01-02,73679.0
Red,士林,2018-01-02,60387.0
Red,芝山,2018-01-02,46513.0
Red,明德,2018-01-02,26639.0
Red,石牌,2018-01-02,63339.0
Red,唭哩岸,2018-01-02,15357.0
Red,奇岩,2018-01-02,18208.0
Red,北投,2018-01-02,37388.0
Red,新北投,2018-01-02,15059.0
Red,復興崗,2018-01-02,6976.0
Red,忠義,2018-01-02,5834.0
Red,關渡,2018-01-02,27061.0
Red,竹圍,2018-01-02,19483.0
Red,紅樹林,2018-01-02,14281.0
Red,淡水,2018-01-02,80198.0
Red,象山,2018-01-02,24350.0
Red,台北101/世貿,2018-01-02,60594.0
Red,信義安和,2018-01-02,35768.0
Red,大安森林公園,2018-01-02,16672.0
Red,東門,2018-01-02,28607.5
Red,大安,2018-01-02,28203.5
Red,中正紀念堂,2018-01-03,35838.0
Red,台大醫院,2018-01-03,52083.0
Red,台北車站,2018-01-03,142282.0
Red,中山,2018-01-03,43249.5
Red,雙連,2018-01-03,48400.0
Red,民權西路,2018-01-03,30463.5
Red,圓山,2018-01-03,54549.0
Red,劍潭,2018-01-03,72924.0
Red,士林,2018-01-03,60033.0
Red,芝山,2018-01-03,47539.0
Red,明德,2018-01-03,27563.0
Red,石牌,2018-01-03,65635.0
Red,唭哩岸,2018-01-03,16189.0
Red,奇岩,2018-01-03,18739.0
Red,北投,2018-01-03,37979.0
Red,新北投,2018-01-03,14016.0
Red,復興崗,2018-01-03,7025.0
Red,忠義,2018-01-03,6348.0
Red,關渡,2018-01-03,27606.0
Red,竹圍,2018-01-03,20026.0
Red,紅樹林,2018-01-03,14355.0
Red,淡水,2018-01-03,76929.0
Red,象山,2018-01-03,24383.0
Red,台北101/世貿,2018-01-03,59550.0
Red,信義安和,2018-01-03,36596.0
Red,大安森林公園,2018-01-03,16890.0
Red,東門,2018-01-03,28039.5
Red,大安,2018-01-03,28384.0
Red,中正紀念堂,2018-01-04,37231.0
Red,台大醫院,2018-01-04,52146.0
Red,台北車站,2018-01-04,143313.0
Red,中山,2018-01-04,43912.0
Red,雙連,2018-01-04,47055.0
Red,民權西路,2018-01-04,30185.5
Red,圓山,2018-01-04,54214.0
Red,劍潭,2018-01-04,73358.0
Red,士林,2018-01-04,60648.0
Red,芝山,2018-01-04,47815.0
Red,明德,2018-01-04,27665.0
Red,石牌,2018-01-04,66234.0
Red,唭哩岸,2018-01-04,16059.0
Red,奇岩,2018-01-04,19032.0
Red,北投,2018-01-04,37286.0
Red,新北投,2018-01-04,13830.0
Red,復興崗,2018-01-04,7105.0
Red,忠義,2018-01-04,6186.0
Red,關渡,2018-01-04,27885.0
Red,竹圍,2018-01-04,19872.0
Red,紅樹林,2018-01-04,14463.0
Red,淡水,2018-01-04,75539.0
Red,象山,2018-01-04,24098.0
Red,台北101/世貿,2018-01-04,61249.0
Red,信義安和,2018-01-04,36975.0
Red,大安森林公園,2018-01-04,16158.0
Red,東門,2018-01-04,28202.0
Red,大安,2018-01-04,28924.0
Red,中正紀念堂,2018-01-05,39074.0
Red,台大醫院,2018-01-05,53113.0
Red,台北車站,2018-01-05,175504.0
Red,中山,2018-01-05,50029.5
Red,雙連,2018-01-05,51223.0
Red,民權西路,2018-01-05,32365.0
Red,圓山,2018-01-05,56260.0
Red,劍潭,2018-01-05,76402.0
Red,士林,2018-01-05,64789.0
Red,芝山,2018-01-05,51964.0
Red,明德,2018-01-05,28716.0
Red,石牌,2018-01-05,68718.0
Red,唭哩岸,2018-01-05,16699.0
Red,奇岩,2018-01-05,19842.0
Red,北投,2018-01-05,40488.0
Red,新北投,2018-01-05,14663.0
Red,復興崗,2018-01-05,7633.0
Red,忠義,2018-01-05,6365.0
Red,關渡,2018-01-05,28006.0
Red,竹圍,2018-01-05,20368.0
Red,紅樹林,2018-01-05,15068.0
Red,淡水,2018-01-05,76506.0
Red,象山,2018-01-05,23761.0
Red,台北101/世貿,2018-01-05,80944.0
Red,信義安和,2018-01-05,40985.0
Red,大安森林公園,2018-01-05,16615.0
Red,東門,2018-01-05,31485.5
Red,大安,2018-01-05,31116.0
Red,中正紀念堂,2018-01-06,29181.0
Red,台大醫院,2018-01-06,25531.0
Red,台北車站,2018-01-06,168611.0
Red,中山,2018-01-06,49026.0
Red,雙連,2018-01-06,39482.0
Red,民權西路,2018-01-06,22848.5
Red,圓山,2018-01-06,45378.0
Red,劍潭,2018-01-06,58808.0
Red,士林,2018-01-06,53038.0
