line,station,date,people
Brown,松山機場,2020-01-01,8885.0
Brown,中山國中,2020-01-01,16479.0
Brown,南京復興,2020-01-01,21245.0
Brown,忠孝復興,2020-01-01,32334.0
Brown,大安,2020-01-01,11211.5
Brown,科技大樓,2020-01-01,15461.0
Brown,六張犁,2020-01-01,14387.0
Brown,麟光,2020-01-01,6889.0
Brown,辛亥,2020-01-01,4147.0
Brown,萬芳醫院,2020-01-01,15388.0
Brown,萬芳社區,2020-01-01,2998.0
Brown,木柵,2020-01-01,5543.0
Brown,動物園,2020-01-01,21324.0
Brown,大直,2020-01-01,11423.0
Brown,劍南路,2020-01-01,21949.0
Brown,西湖,2020-01-01,9854.0
Brown,港墘,2020-01-01,11634.0
Brown,文德,2020-01-01,7187.0
Brown,內湖,2020-01-01,14697.0
Brown,大湖公園,2020-01-01,6018.0
Brown,葫洲,2020-01-01,10750.0
Brown,東湖,2020-01-01,11082.0
Brown,南港軟體園區,2020-01-01,5975.0
Brown,南港展覽館,2020-01-01,16556.0
Brown,松山機場,2020-01-02,11445.0
Brown,中山國中,2020-01-02,32408.0
Brown,南京復興,2020-01-02,46903.0
Brown,忠孝復興,2020-01-02,36394.5
Brown,大安,2020-01-02,27428.5
Brown,科技大樓,2020-01-02,32829.0
Brown,六張犁,2020-01-02,25716.0
Brown,麟光,2020-01-02,8657.0
Brown,辛亥,2020-01-02,6845.0
Brown,萬芳醫院,2020-01-02,30761.0
Brown,萬芳社區,2020-01-02,5077.0
Brown,木柵,2020-01-02,10181.0
Brown,動物園,2020-01-02,18901.0
Brown,大直,2020-01-02,21914.0
Brown,劍南路,2020-01-02,24573.0
Brown,西湖,2020-01-02,39404.0
Brown,港墘,2020-01-02,37415.0
Brown,文德,2020-01-02,12084.0
Brown,內湖,2020-01-02,19724.0
Brown,大湖公園,2020-01-02,7594.0
Brown,葫洲,2020-01-02,18579.0
Brown,東湖,2020-01-02,17826.0
Brown,南港軟體園區,2020-01-02,12131.0
Brown,南港展覽館,2020-01-02,27813.0
Brown,松山機場,2020-01-03,11867.0
Brown,中山國中,2020-01-03,34164.0
Brown,南京復興,2020-01-03,50223.0
Brown,忠孝復興,2020-01-03,41729.0
Brown,大安,2020-01-03,28390.0
Brown,科技大樓,2020-01-03,36401.0
Brown,六張犁,2020-01-03,27196.0
Brown,麟光,2020-01-03,8993.0
Brown,辛亥,2020-01-03,6885.0
Brown,萬芳醫院,2020-01-03,36134.0
Brown,萬芳社區,2020-01-03,5437.0
Brown,木柵,2020-01-03,10473.0
Brown,動物園,2020-01-03,20178.0
Brown,大直,2020-01-03,22704.0
Brown,劍南路,2020-01-03,29369.0
Brown,西湖,2020-01-03,41022.0
Brown,港墘,2020-01-03,38895.0
Brown,文德,2020-01-03,13449.0
Brown,內湖,2020-01-03,21048.0
Brown,大湖公園,2020-01-03,8119.0
Brown,葫洲,2020-01-03,19947.0
Brown,東湖,2020-01-03,19422.0
