line,station,date,people
Red,中正紀念堂,2024-01-01,21976
Red,台大醫院,2024-01-01,18801
Red,台北車站,2024-01-01,153472
Red,中山,2024-01-01,46806
Red,雙連,2024-01-01,27907
Red,民權西路,2024-01-01,16511
Red,圓山,2024-01-01,52022
Red,劍潭,2024-01-01,48110
Red,士林,2024-01-01,43502
Red,芝山,2024-01-01,29927
Red,明德,2024-01-01,13414
Red,石牌,2024-01-01,33559
Red,唭哩岸,2024-01-01,10103
Red,奇岩,2024-01-01,9888
Red,北投,2024-01-01,26782
Red,新北投,2024-01-01,12228
Red,復興崗,2024-01-01,5192
Red,忠義,2024-01-01,3216
Red,關渡,2024-01-01,15391
Red,竹圍,2024-01-01,13192
Red,紅樹林,2024-01-01,19422
Red,淡水,2024-01-01,74333
Red,象山,2024-01-01,21186
Red,台北101/世貿,2024-01-01,52604
Red,信義安和,2024-01-01,20620
Red,大安森林公園,2024-01-01,14683
Red,東門,2024-01-01,20922
Red,大安,2024-01-01,12509
Red,中正紀念堂,2024-01-02,34877
Red,台大醫院,2024-01-02,47937
Red,台北車站,2024-01-02,145858
Red,中山,2024-01-02,49237
Red,雙連,2024-01-02,43604
Red,民權西路,2024-01-02,28009
Red,圓山,2024-01-02,50850
Red,劍潭,2024-01-02,58604
Red,士林,2024-01-02,56846
Red,芝山,2024-01-02,45320
Red,明德,2024-01-02,26492
Red,石牌,2024-01-02,59454
Red,唭哩岸,2024-01-02,13746
Red,奇岩,2024-01-02,17583
Red,北投,2024-01-02,37986
Red,新北投,2024-01-02,12901
Red,復興崗,2024-01-02,7703
Red,忠義,2024-01-02,6692
Red,關渡,2024-01-02,28359
Red,竹圍,2024-01-02,19073
Red,紅樹林,2024-01-02,26633
Red,淡水,2024-01-02,67138
Red,象山,2024-01-02,28935
Red,台北101/世貿,2024-01-02,62276
Red,信義安和,2024-01-02,38959
Red,大安森林公園,2024-01-02,17718
Red,東門,2024-01-02,28326
Red,大安,2024-01-02,28484
Red,中正紀念堂,2024-01-03,33681
Red,台大醫院,2024-01-03,49666
Red,台北車站,2024-01-03,134939
Red,中山,2024-01-03,50174
Red,雙連,2024-01-03,45756
Red,民權西路,2024-01-03,27787
Red,圓山,2024-01-03,48072
Red,劍潭,2024-01-03,54045
Red,士林,2024-01-03,55106
Red,芝山,2024-01-03,45033
Red,明德,2024-01-03,26699
Red,石牌,2024-01-03,61064
Red,唭哩岸,2024-01-03,13956
Red,奇岩,2024-01-03,17920
Red,北投,2024-01-03,36529
Red,新北投,2024-01-03,11971
Red,復興崗,2024-01-03,7573
Red,忠義,2024-01-03,6635
Red,關渡,2024-01-03,28196
Red,竹圍,2024-01-03,18667
Red,紅樹林,2024-01-03,25244
Red,淡水,2024-01-03,58233
Red,象山,2024-01-03,26919
Red,台北101/世貿,2024-01-03,61555
Red,信義安和,2024-01-03,40424
Red,大安森林公園,2024-01-03,16138
Red,東門,2024-01-03,27647
Red,大安,2024-01-03,28694
Red,中正紀念堂,2024-01-04,35440
Red,台大醫院,2024-01-04,49426
Red,台北車站,2024-01-04,137611
Red,中山,2024-01-04,51934
Red,雙連,2024-01-04,45377
Red,民權西路,2024-01-04,28630
Red,圓山,2024-01-04,50359
Red,劍潭,2024-01-04,57999
Red,士林,2024-01-04,57156
Red,芝山,2024-01-04,46667
Red,明德,2024-01-04,26480
Red,石牌,2024-01-04,61869
Red,唭哩岸,2024-01-04,14262
Red,奇岩,2024-01-04,17824
Red,北投,2024-01-04,39019
Red,新北投,2024-01-04,13038
Red,復興崗,2024-01-04,8208
Red,忠義,2024-01-04,7078
Red,關渡,2024-01-04,29972
Red,竹圍,2024-01-04,19479
Red,紅樹林,2024-01-04,26774
Red,淡水,2024-01-04,63730
Red,象山,2024-01-04,29014
Red,台北101/世貿,2024-01-04,63848
Red,信義安和,2024-01-04,40445
Red,大安森林公園,2024-01-04,17209
Red,東門,2024-01-04,28462
Red,大安,2024-01-04,29349
Red,中正紀念堂,2024-01-05,37710
Red,台大醫院,2024-01-05,50238
Red,台北車站,2024-01-05,163832
Red,中山,2024-01-05,61189
Red,雙連,2024-01-05,48687
Red,民權西路,2024-01-05,30476
