line,station,date,people
Brown,松山機場,2022-01-01,3308.0
Brown,中山國中,2022-01-01,13028.0
Brown,南京復興,2022-01-01,15945.5
Brown,忠孝復興,2022-01-01,24027.0
Brown,大安,2022-01-01,9031.5
Brown,科技大樓,2022-01-01,15202.0
Brown,六張犁,2022-01-01,11780.0
Brown,麟光,2022-01-01,6485.0
Brown,辛亥,2022-01-01,4111.0
Brown,萬芳醫院,2022-01-01,11150.0
Brown,萬芳社區,2022-01-01,3012.0
Brown,木柵,2022-01-01,5530.0
Brown,動物園,2022-01-01,21767.0
Brown,大直,2022-01-01,8137.0
Brown,劍南路,2022-01-01,20077.0
Brown,西湖,2022-01-01,7559.0
Brown,港墘,2022-01-01,9214.0
Brown,文德,2022-01-01,5845.0
Brown,內湖,2022-01-01,13374.0
Brown,大湖公園,2022-01-01,7325.0
Brown,葫洲,2022-01-01,7915.0
Brown,東湖,2022-01-01,9611.0
Brown,南港軟體園區,2022-01-01,4213.0
Brown,南港展覽館,2022-01-01,8523.0
Brown,松山機場,2022-01-02,4858.0
Brown,中山國中,2022-01-02,11577.0
Brown,南京復興,2022-01-02,13368.5
Brown,忠孝復興,2022-01-02,20642.0
Brown,大安,2022-01-02,8100.5
Brown,科技大樓,2022-01-02,14271.0
Brown,六張犁,2022-01-02,10626.0
Brown,麟光,2022-01-02,5770.0
Brown,辛亥,2022-01-02,3857.0
Brown,萬芳醫院,2022-01-02,11223.0
Brown,萬芳社區,2022-01-02,2420.0
Brown,木柵,2022-01-02,4269.0
Brown,動物園,2022-01-02,12080.0
Brown,大直,2022-01-02,8000.0
Brown,劍南路,2022-01-02,15302.0
Brown,西湖,2022-01-02,7109.0
Brown,港墘,2022-01-02,9291.0
Brown,文德,2022-01-02,5600.0
Brown,內湖,2022-01-02,12019.0
Brown,大湖公園,2022-01-02,5837.0
Brown,葫洲,2022-01-02,7735.0
Brown,東湖,2022-01-02,8788.0
Brown,南港軟體園區,2022-01-02,3361.0
Brown,南港展覽館,2022-01-02,7421.0
Brown,松山機場,2022-01-03,6907.0
Brown,中山國中,2022-01-03,24963.0
Brown,南京復興,2022-01-03,36456.5
Brown,忠孝復興,2022-01-03,24522.5
Brown,大安,2022-01-03,21218.0
Brown,科技大樓,2022-01-03,25704.0
Brown,六張犁,2022-01-03,20338.0
Brown,麟光,2022-01-03,7309.0
Brown,辛亥,2022-01-03,6239.0
Brown,萬芳醫院,2022-01-03,25041.0
Brown,萬芳社區,2022-01-03,4431.0
Brown,木柵,2022-01-03,8559.0
Brown,動物園,2022-01-03,8048.0
Brown,大直,2022-01-03,18075.0
Brown,劍南路,2022-01-03,18975.0
Brown,西湖,2022-01-03,33137.0
Brown,港墘,2022-01-03,33879.0
Brown,文德,2022-01-03,10937.0
Brown,內湖,2022-01-03,16618.0
Brown,大湖公園,2022-01-03,6347.0
Brown,葫洲,2022-01-03,15988.0
Brown,東湖,2022-01-03,15767.0
Brown,南港軟體園區,2022-01-03,11733.0
Brown,南港展覽館,2022-01-03,20646.0
Brown,松山機場,2022-01-04,6607.0
Brown,中山國中,2022-01-04,26503.0
Brown,南京復興,2022-01-04,38862.5
Brown,忠孝復興,2022-01-04,26432.0
Brown,大安,2022-01-04,22317.5
Brown,科技大樓,2022-01-04,26516.0
Brown,六張犁,2022-01-04,21343.0
Brown,麟光,2022-01-04,7727.0
Brown,辛亥,2022-01-04,6343.0
Brown,萬芳醫院,2022-01-04,25894.0
Brown,萬芳社區,2022-01-04,4476.0
Brown,木柵,2022-01-04,8691.0
Brown,動物園,2022-01-04,8583.0
Brown,大直,2022-01-04,18246.0
Brown,劍南路,2022-01-04,20143.0
Brown,西湖,2022-01-04,34871.0
Brown,港墘,2022-01-04,35085.0
Brown,文德,2022-01-04,11127.0
Brown,內湖,2022-01-04,17664.0
Brown,大湖公園,2022-01-04,6371.0
Brown,葫洲,2022-01-04,16187.0
Brown,東湖,2022-01-04,16322.0
Brown,南港軟體園區,2022-01-04,12704.0
Brown,南港展覽館,2022-01-04,21472.5
Brown,松山機場,2022-01-05,6546.0
Brown,中山國中,2022-01-05,26598.0
Brown,南京復興,2022-01-05,39243.0
Brown,忠孝復興,2022-01-05,27908.5
Brown,大安,2022-01-05,22756.5
Brown,科技大樓,2022-01-05,27130.0
Brown,六張犁,2022-01-05,21178.0
Brown,麟光,2022-01-05,7755.0
Brown,辛亥,2022-01-05,6625.0
Brown,萬芳醫院,2022-01-05,25971.0
Brown,萬芳社區,2022-01-05,4577.0
Brown,木柵,2022-01-05,8685.0
Brown,動物園,2022-01-05,8440.0
Brown,大直,2022-01-05,18724.0
Brown,劍南路,2022-01-05,20498.0
Brown,西湖,2022-01-05,34524.0
Brown,港墘,2022-01-05,35390.0
Brown,文德,2022-01-05,10965.0
Brown,內湖,2022-01-05,17628.0
Brown,大湖公園,2022-01-05,6532.0
Brown,葫洲,2022-01-05,16606.0
Brown,東湖,2022-01-05,16453.0
Brown,南港軟體園區,2022-01-05,12279.0
Brown,南港展覽館,2022-01-05,21558.5
Brown,松山機場,2022-01-06,6737.0
Brown,中山國中,2022-01-06,27197.0
Brown,南京復興,2022-01-06,40297.5
Brown,忠孝復興,2022-01-06,28546.5
Brown,大安,2022-01-06,22897.0
Brown,科技大樓,2022-01-06,28294.0
Brown,六張犁,2022-01-06,21678.0
Brown,麟光,2022-01-06,7922.0
Brown,辛亥,2022-01-06,6539.0
Brown,萬芳醫院,2022-01-06,26810.0
Brown,萬芳社區,2022-01-06,4487.0
Brown,木柵,2022-01-06,8912.0
Brown,動物園,2022-01-06,8118.0
Brown,大直,2022-01-06,18990.0
Brown,劍南路,2022-01-06,20596.0
Brown,西湖,2022-01-06,35358.0
Brown,港墘,2022-01-06,36026.0
Brown,文德,2022-01-06,11096.0
Brown,內湖,2022-01-06,18370.0
Brown,大湖公園,2022-01-06,6001.0
Brown,葫洲,2022-01-06,16921.0
Brown,東湖,2022-01-06,16264.0
Brown,南港軟體園區,2022-01-06,13123.0
Brown,南港展覽館,2022-01-06,21632.0
Brown,松山機場,2022-01-07,7018.0
Brown,中山國中,2022-01-07,28282.0
Brown,南京復興,2022-01-07,41628.0
Brown,忠孝復興,2022-01-07,32998.0
Brown,大安,2022-01-07,23293.5
Brown,科技大樓,2022-01-07,28627.0
Brown,六張犁,2022-01-07,22827.0
Brown,麟光,2022-01-07,8330.0
Brown,辛亥,2022-01-07,6841.0
Brown,萬芳醫院,2022-01-07,27204.0
Brown,萬芳社區,2022-01-07,4696.0
Brown,木柵,2022-01-07,9012.0
Brown,動物園,2022-01-07,8871.0
Brown,大直,2022-01-07,19307.0
Brown,劍南路,2022-01-07,27326.0
Brown,西湖,2022-01-07,35179.0
Brown,港墘,2022-01-07,36224.0
Brown,文德,2022-01-07,12092.0
Brown,內湖,2022-01-07,18912.0
Brown,大湖公園,2022-01-07,6426.0
Brown,葫洲,2022-01-07,17715.0
Brown,東湖,2022-01-07,17513.0
Brown,南港軟體園區,2022-01-07,13029.0
Brown,南港展覽館,2022-01-07,21837.5
Brown,松山機場,2022-01-08,3917.0
Brown,中山國中,2022-01-08,16697.0
Brown,南京復興,2022-01-08,21593.0
Brown,忠孝復興,2022-01-08,28495.5
Brown,大安,2022-01-08,12553.5
Brown,科技大樓,2022-01-08,17650.0
Brown,六張犁,2022-01-08,14136.0
Brown,麟光,2022-01-08,6582.0
Brown,辛亥,2022-01-08,4644.0
Brown,萬芳醫院,2022-01-08,15265.0
Brown,萬芳社區,2022-01-08,3090.0
Brown,木柵,2022-01-08,6783.0
Brown,動物園,2022-01-08,10438.0
Brown,大直,2022-01-08,11063.0
Brown,劍南路,2022-01-08,20391.0
Brown,西湖,2022-01-08,9469.0
Brown,港墘,2022-01-08,12614.0
Brown,文德,2022-01-08,7502.0
Brown,內湖,2022-01-08,15273.0
Brown,大湖公園,2022-01-08,5881.0
Brown,葫洲,2022-01-08,9926.0
Brown,東湖,2022-01-08,11347.0
Brown,南港軟體園區,2022-01-08,4088.0
Brown,南港展覽館,2022-01-08,11035.5
Brown,松山機場,2022-01-09,3604.0
Brown,中山國中,2022-01-09,11878.0
Brown,南京復興,2022-01-09,14721.0
Brown,忠孝復興,2022-01-09,20725.5
Brown,大安,2022-01-09,8669.0
Brown,科技大樓,2022-01-09,13256.0
Brown,六張犁,2022-01-09,10555.0
Brown,麟光,2022-01-09,5715.0
Brown,辛亥,2022-01-09,3650.0
Brown,萬芳醫院,2022-01-09,11248.0
Brown,萬芳社區,2022-01-09,2406.0
Brown,木柵,2022-01-09,4296.0
Brown,動物園,2022-01-09,9352.0
Brown,大直,2022-01-09,8746.0
Brown,劍南路,2022-01-09,17583.0
Brown,西湖,2022-01-09,6979.0
Brown,港墘,2022-01-09,9155.0
Brown,文德,2022-01-09,5908.0
Brown,內湖,2022-01-09,11925.0
Brown,大湖公園,2022-01-09,5610.0
Brown,葫洲,2022-01-09,7699.0
Brown,東湖,2022-01-09,9034.0
Brown,南港軟體園區,2022-01-09,3691.0
Brown,南港展覽館,2022-01-09,8903.5
Brown,松山機場,2022-01-10,6578.0
Brown,中山國中,2022-01-10,25888.0
Brown,南京復興,2022-01-10,37904.5
Brown,忠孝復興,2022-01-10,25456.5
Brown,大安,2022-01-10,21430.5
Brown,科技大樓,2022-01-10,25496.0
Brown,六張犁,2022-01-10,21026.0
Brown,麟光,2022-01-10,7545.0
Brown,辛亥,2022-01-10,6290.0
Brown,萬芳醫院,2022-01-10,25592.0
Brown,萬芳社區,2022-01-10,4302.0
Brown,木柵,2022-01-10,8631.0
Brown,動物園,2022-01-10,7451.0
Brown,大直,2022-01-10,18186.0
Brown,劍南路,2022-01-10,20122.0
Brown,西湖,2022-01-10,30747.0
Brown,港墘,2022-01-10,33770.0
Brown,文德,2022-01-10,10705.0
Brown,內湖,2022-01-10,17090.0
Brown,大湖公園,2022-01-10,5954.0
Brown,葫洲,2022-01-10,16009.0
Brown,東湖,2022-01-10,15732.0
Brown,南港軟體園區,2022-01-10,11957.0
Brown,南港展覽館,2022-01-10,20739.5
Brown,松山機場,2022-01-11,6423.0
Brown,中山國中,2022-01-11,26409.0
Brown,南京復興,2022-01-11,39105.5
Brown,忠孝復興,2022-01-11,26724.0
Brown,大安,2022-01-11,22426.5
Brown,科技大樓,2022-01-11,26479.0
Brown,六張犁,2022-01-11,21211.0
Brown,麟光,2022-01-11,7627.0
Brown,辛亥,2022-01-11,6329.0
Brown,萬芳醫院,2022-01-11,25882.0
Brown,萬芳社區,2022-01-11,4454.0
Brown,木柵,2022-01-11,8313.0
Brown,動物園,2022-01-11,7424.0
Brown,大直,2022-01-11,18365.0
