line,station,date,people
Yellow,大坪林,2023-01-01,8207.0
Yellow,頭前庄,2023-01-01,2938.0
Yellow,十四張,2023-01-01,1725.0
Yellow,秀朗橋,2023-01-01,4321.0
Yellow,景平,2023-01-01,5631.0
Yellow,中和,2023-01-01,8158.0
Yellow,橋和,2023-01-01,2106.0
Yellow,中原,2023-01-01,2411.0
Yellow,板新,2023-01-01,3101.0
Yellow,新埔民生,2023-01-01,3233.0
Yellow,幸福,2023-01-01,6194.0
Yellow,新北產業園區,2023-01-01,6968.0
Yellow,大坪林,2023-01-02,8137.5
Yellow,頭前庄,2023-01-02,2487.0
Yellow,十四張,2023-01-02,1581.0
Yellow,秀朗橋,2023-01-02,3704.0
Yellow,景平,2023-01-02,5126.0
Yellow,中和,2023-01-02,7458.0
Yellow,橋和,2023-01-02,1959.0
Yellow,中原,2023-01-02,2220.0
Yellow,板新,2023-01-02,2932.0
Yellow,新埔民生,2023-01-02,2912.0
Yellow,幸福,2023-01-02,5482.0
Yellow,新北產業園區,2023-01-02,5924.0
Yellow,大坪林,2023-01-03,16845.0
Yellow,頭前庄,2023-01-03,3926.5
Yellow,十四張,2023-01-03,3528.0
Yellow,秀朗橋,2023-01-03,5036.0
Yellow,景平,2023-01-03,8117.0
Yellow,中和,2023-01-03,9607.0
Yellow,橋和,2023-01-03,5198.0
Yellow,中原,2023-01-03,7494.0
Yellow,板新,2023-01-03,6360.0
Yellow,新埔民生,2023-01-03,4623.0
Yellow,幸福,2023-01-03,7905.0
Yellow,新北產業園區,2023-01-03,10586.0
Yellow,大坪林,2023-01-04,17084.0
Yellow,頭前庄,2023-01-04,3995.5
Yellow,十四張,2023-01-04,3497.0
Yellow,秀朗橋,2023-01-04,4983.0
Yellow,景平,2023-01-04,7935.0
Yellow,中和,2023-01-04,9623.0
Yellow,橋和,2023-01-04,5302.0
Yellow,中原,2023-01-04,7590.0
Yellow,板新,2023-01-04,6385.0
Yellow,新埔民生,2023-01-04,4717.0
Yellow,幸福,2023-01-04,8023.0
Yellow,新北產業園區,2023-01-04,10981.0
