line,station,date,people
Green,小碧潭,2019-01-01,3442.0
Green,新店,2019-01-01,19556.0
Green,新店區公所,2019-01-01,16127.0
Green,七張,2019-01-01,22857.0
Green,大坪林,2019-01-01,18225.5
Green,景美,2019-01-01,24311.0
Green,萬隆,2019-01-01,15126.0
Green,公館,2019-01-01,44335.0
Green,台電大樓,2019-01-01,24855.0
Green,古亭,2019-01-01,18765.5
Green,中正紀念堂,2019-01-01,15351.5
Green,小南門,2019-01-01,7845.0
Green,中山,2019-01-01,32338.0
Green,西門,2019-01-01,59843.0
Green,北門,2019-01-01,21338.0
Green,松江南京,2019-01-01,16552.5
Green,台北小巨蛋,2019-01-01,21976.0
Green,南京三民,2019-01-01,27260.0
Green,松山,2019-01-01,33478.0
Green,南京復興,2019-01-01,17995.0
Green,小碧潭,2019-01-02,4939.0
Green,新店,2019-01-02,24022.0
Green,新店區公所,2019-01-02,24207.0
Green,七張,2019-01-02,35475.0
Green,大坪林,2019-01-02,31434.5
Green,景美,2019-01-02,35786.0
Green,萬隆,2019-01-02,20637.0
Green,公館,2019-01-02,57839.0
Green,台電大樓,2019-01-02,36905.0
Green,古亭,2019-01-02,34575.0
Green,中正紀念堂,2019-01-02,24902.5
Green,小南門,2019-01-02,24252.0
Green,中山,2019-01-02,36770.5
Green,西門,2019-01-02,58763.0
Green,北門,2019-01-02,26108.0
Green,松江南京,2019-01-02,38598.5
Green,台北小巨蛋,2019-01-02,51010.0
Green,南京三民,2019-01-02,53991.0
Green,松山,2019-01-02,51938.0
Green,南京復興,2019-01-02,41267.5
Green,小碧潭,2019-01-03,5222.0
Green,新店,2019-01-03,24273.0
Green,新店區公所,2019-01-03,24387.0
Green,七張,2019-01-03,35270.0
Green,大坪林,2019-01-03,32911.5
Green,景美,2019-01-03,35958.0
Green,萬隆,2019-01-03,21045.0
Green,公館,2019-01-03,57098.0
Green,台電大樓,2019-01-03,37698.0
Green,古亭,2019-01-03,35739.5
Green,中正紀念堂,2019-01-03,25548.0
Green,小南門,2019-01-03,24445.0
Green,中山,2019-01-03,37338.0
Green,西門,2019-01-03,58711.5
Green,北門,2019-01-03,25983.0
Green,松江南京,2019-01-03,39949.5
Green,台北小巨蛋,2019-01-03,54049.0
Green,南京三民,2019-01-03,53957.0
Green,松山,2019-01-03,52941.0
Green,南京復興,2019-01-03,43629.5
Green,小碧潭,2019-01-04,5200.0
Green,新店,2019-01-04,26557.0
Green,新店區公所,2019-01-04,25539.0
Green,七張,2019-01-04,37430.0
Green,大坪林,2019-01-04,34374.0
Green,景美,2019-01-04,38870.0
Green,萬隆,2019-01-04,21723.0
Green,公館,2019-01-04,62767.0
Green,台電大樓,2019-01-04,40627.0
Green,古亭,2019-01-04,36592.5
Green,中正紀念堂,2019-01-04,27278.5
Green,小南門,2019-01-04,24924.0
Green,中山,2019-01-04,40432.0
Green,西門,2019-01-04,65827.5
Green,北門,2019-01-04,27481.0
Green,松江南京,2019-01-04,40837.5
Green,台北小巨蛋,2019-01-04,54391.0
Green,南京三民,2019-01-04,55907.0
Green,松山,2019-01-04,56751.0
Green,南京復興,2019-01-04,44077.5
Green,小碧潭,2019-01-05,4276.0
Green,新店,2019-01-05,22877.0
Green,新店區公所,2019-01-05,20096.0
Green,七張,2019-01-05,28691.0
Green,大坪林,2019-01-05,24868.0
Green,景美,2019-01-05,34473.0
Green,萬隆,2019-01-05,18323.0
Green,公館,2019-01-05,59209.0
Green,台電大樓,2019-01-05,36827.0
Green,古亭,2019-01-05,29004.0
Green,中正紀念堂,2019-01-05,21204.0
Green,小南門,2019-01-05,12560.0
Green,中山,2019-01-05,39237.5
Green,西門,2019-01-05,64673.5
Green,北門,2019-01-05,23271.0
Green,松江南京,2019-01-05,20622.0
Green,台北小巨蛋,2019-01-05,40384.0
Green,南京三民,2019-01-05,35836.0
Green,松山,2019-01-05,42630.0
Green,南京復興,2019-01-05,24975.0
Green,小碧潭,2019-01-06,3913.0
Green,新店,2019-01-06,17948.0
Green,新店區公所,2019-01-06,16506.0
Green,七張,2019-01-06,22696.0
Green,大坪林,2019-01-06,18997.5
Green,景美,2019-01-06,25413.0
Green,萬隆,2019-01-06,15327.0
Green,公館,2019-01-06,45560.0
Green,台電大樓,2019-01-06,29299.0
Green,古亭,2019-01-06,21467.5
Green,中正紀念堂,2019-01-06,17348.5
Green,小南門,2019-01-06,9553.0
Green,中山,2019-01-06,31604.5
Green,西門,2019-01-06,52387.5
Green,北門,2019-01-06,17752.0
Green,松江南京,2019-01-06,15061.0
Green,台北小巨蛋,2019-01-06,23844.0
Green,南京三民,2019-01-06,27270.0
Green,松山,2019-01-06,31817.0
Green,南京復興,2019-01-06,18671.5
Green,小碧潭,2019-01-07,4819.0
Green,新店,2019-01-07,24485.0
Green,新店區公所,2019-01-07,23637.0
Green,七張,2019-01-07,34314.0
Green,大坪林,2019-01-07,31390.5
Green,景美,2019-01-07,34736.0
Green,萬隆,2019-01-07,19574.0
Green,公館,2019-01-07,53019.0
Green,台電大樓,2019-01-07,35293.0
Green,古亭,2019-01-07,33307.5
Green,中正紀念堂,2019-01-07,22807.0
Green,小南門,2019-01-07,24283.0
Green,中山,2019-01-07,32652.0
Green,西門,2019-01-07,55785.0
Green,北門,2019-01-07,24748.0
Green,松江南京,2019-01-07,36617.0
Green,台北小巨蛋,2019-01-07,49084.0
Green,南京三民,2019-01-07,50064.0
Green,松山,2019-01-07,50534.0
Green,南京復興,2019-01-07,40405.5
Green,小碧潭,2019-01-08,4732.0
Green,新店,2019-01-08,24523.0
Green,新店區公所,2019-01-08,24316.0
Green,七張,2019-01-08,34583.0
Green,大坪林,2019-01-08,32091.0
Green,景美,2019-01-08,36279.0
Green,萬隆,2019-01-08,20319.0
Green,公館,2019-01-08,54651.0
Green,台電大樓,2019-01-08,36813.0
Green,古亭,2019-01-08,34204.5
Green,中正紀念堂,2019-01-08,24980.5
Green,小南門,2019-01-08,23919.0
Green,中山,2019-01-08,34354.5
Green,西門,2019-01-08,56921.0
Green,北門,2019-01-08,24877.0
Green,松江南京,2019-01-08,37525.0
Green,台北小巨蛋,2019-01-08,51601.0
Green,南京三民,2019-01-08,51505.0
Green,松山,2019-01-08,50739.0
Green,南京復興,2019-01-08,41784.0
Green,小碧潭,2019-01-09,4833.0
Green,新店,2019-01-09,24601.0
Green,新店區公所,2019-01-09,24130.0
Green,七張,2019-01-09,35006.0
Green,大坪林,2019-01-09,32867.5
Green,景美,2019-01-09,36206.0
Green,萬隆,2019-01-09,20255.0
Green,公館,2019-01-09,55342.0
Green,台電大樓,2019-01-09,38052.0
Green,古亭,2019-01-09,34624.0
Green,中正紀念堂,2019-01-09,24814.0
Green,小南門,2019-01-09,23552.0
Green,中山,2019-01-09,35080.0
Green,西門,2019-01-09,57454.0
Green,北門,2019-01-09,25212.0
Green,松江南京,2019-01-09,38340.5
Green,台北小巨蛋,2019-01-09,52027.0
Green,南京三民,2019-01-09,52293.0
Green,松山,2019-01-09,52872.0
Green,南京復興,2019-01-09,41567.5
Green,小碧潭,2019-01-10,4926.0
Green,新店,2019-01-10,24764.0
Green,新店區公所,2019-01-10,24562.0
Green,七張,2019-01-10,34857.0
Green,大坪林,2019-01-10,33599.5
Green,景美,2019-01-10,37317.0
Green,萬隆,2019-01-10,20631.0
Green,公館,2019-01-10,58075.0
Green,台電大樓,2019-01-10,38146.0
Green,古亭,2019-01-10,35071.0
Green,中正紀念堂,2019-01-10,25257.5
Green,小南門,2019-01-10,23592.0
