line,station,date,people
Red,中正紀念堂,2023-01-01,21636.5
Red,台大醫院,2023-01-01,15812.0
Red,台北車站,2023-01-01,132695.0
Red,中山,2023-01-01,49205.0
Red,雙連,2023-01-01,27342.0
Red,民權西路,2023-01-01,17684.5
Red,圓山,2023-01-01,50321.0
Red,劍潭,2023-01-01,48358.0
Red,士林,2023-01-01,42035.0
Red,芝山,2023-01-01,30789.0
Red,明德,2023-01-01,13192.0
Red,石牌,2023-01-01,32643.0
Red,唭哩岸,2023-01-01,9707.0
Red,奇岩,2023-01-01,9491.0
Red,北投,2023-01-01,26677.0
Red,新北投,2023-01-01,15017.0
Red,復興崗,2023-01-01,5521.0
Red,忠義,2023-01-01,3079.0
Red,關渡,2023-01-01,14703.0
Red,竹圍,2023-01-01,13363.0
Red,紅樹林,2023-01-01,19775.0
Red,淡水,2023-01-01,79165.0
Red,象山,2023-01-01,18495.0
Red,台北101/世貿,2023-01-01,52248.0
Red,信義安和,2023-01-01,20770.0
Red,大安森林公園,2023-01-01,17726.0
Red,東門,2023-01-01,19950.5
Red,大安,2023-01-01,11709.0
Red,中正紀念堂,2023-01-02,14252.0
Red,台大醫院,2023-01-02,12355.0
Red,台北車站,2023-01-02,121398.0
Red,中山,2023-01-02,42240.5
Red,雙連,2023-01-02,27172.0
Red,民權西路,2023-01-02,14516.0
Red,圓山,2023-01-02,30824.0
Red,劍潭,2023-01-02,34336.0
Red,士林,2023-01-02,33465.0
Red,芝山,2023-01-02,27727.0
Red,明德,2023-01-02,14449.0
Red,石牌,2023-01-02,30416.0
Red,唭哩岸,2023-01-02,8822.0
Red,奇岩,2023-01-02,8549.0
Red,北投,2023-01-02,22919.0
Red,新北投,2023-01-02,9140.0
Red,復興崗,2023-01-02,4521.0
Red,忠義,2023-01-02,3545.0
Red,關渡,2023-01-02,12008.0
Red,竹圍,2023-01-02,12142.0
Red,紅樹林,2023-01-02,14910.0
Red,淡水,2023-01-02,48080.0
Red,象山,2023-01-02,12521.0
Red,台北101/世貿,2023-01-02,37550.0
Red,信義安和,2023-01-02,18773.0
Red,大安森林公園,2023-01-02,9675.0
Red,東門,2023-01-02,16836.5
Red,大安,2023-01-02,11028.0
Red,中正紀念堂,2023-01-03,29276.5
Red,台大醫院,2023-01-03,44357.0
Red,台北車站,2023-01-03,121866.5
Red,中山,2023-01-03,43221.5
Red,雙連,2023-01-03,38735.0
Red,民權西路,2023-01-03,25417.5
Red,圓山,2023-01-03,47335.0
Red,劍潭,2023-01-03,50336.0
Red,士林,2023-01-03,48940.0
Red,芝山,2023-01-03,42909.0
Red,明德,2023-01-03,24670.0
Red,石牌,2023-01-03,57951.0
Red,唭哩岸,2023-01-03,13400.0
Red,奇岩,2023-01-03,16603.0
Red,北投,2023-01-03,35546.0
Red,新北投,2023-01-03,10481.0
Red,復興崗,2023-01-03,7143.0
Red,忠義,2023-01-03,6325.0
Red,關渡,2023-01-03,27297.0
Red,竹圍,2023-01-03,17971.0
Red,紅樹林,2023-01-03,23381.0
Red,淡水,2023-01-03,57883.0
Red,象山,2023-01-03,25209.0
Red,台北101/世貿,2023-01-03,53145.0
Red,信義安和,2023-01-03,37526.0
Red,大安森林公園,2023-01-03,15572.0
Red,東門,2023-01-03,23507.0
Red,大安,2023-01-03,26483.0
Red,中正紀念堂,2023-01-04,29087.0
Red,台大醫院,2023-01-04,44860.0
Red,台北車站,2023-01-04,115972.5
Red,中山,2023-01-04,45240.0
Red,雙連,2023-01-04,40116.0
