line,station,date,people
Brown,松山機場,2023-01-01,4705.0
Brown,中山國中,2023-01-01,13402.0
Brown,南京復興,2023-01-01,16579.0
Brown,忠孝復興,2023-01-01,25116.5
Brown,大安,2023-01-01,8754.0
Brown,科技大樓,2023-01-01,13062.0
Brown,六張犁,2023-01-01,11961.0
Brown,麟光,2023-01-01,6058.0
Brown,辛亥,2023-01-01,3888.0
Brown,萬芳醫院,2023-01-01,10937.0
Brown,萬芳社區,2023-01-01,2620.0
Brown,木柵,2023-01-01,5145.0
Brown,動物園,2023-01-01,20678.0
Brown,大直,2023-01-01,8325.0
Brown,劍南路,2023-01-01,21806.0
Brown,西湖,2023-01-01,7072.0
Brown,港墘,2023-01-01,9299.0
Brown,文德,2023-01-01,6340.0
Brown,內湖,2023-01-01,12834.0
Brown,大湖公園,2023-01-01,8995.0
Brown,葫洲,2023-01-01,8587.0
Brown,東湖,2023-01-01,9207.0
Brown,南港軟體園區,2023-01-01,4207.0
Brown,南港展覽館,2023-01-01,8107.0
Brown,松山機場,2023-01-02,6034.0
Brown,中山國中,2023-01-02,12066.0
Brown,南京復興,2023-01-02,16145.0
Brown,忠孝復興,2023-01-02,23024.0
Brown,大安,2023-01-02,8531.0
Brown,科技大樓,2023-01-02,13135.0
Brown,六張犁,2023-01-02,10466.0
Brown,麟光,2023-01-02,5521.0
Brown,辛亥,2023-01-02,3525.0
Brown,萬芳醫院,2023-01-02,13314.0
Brown,萬芳社區,2023-01-02,2263.0
Brown,木柵,2023-01-02,4009.0
Brown,動物園,2023-01-02,9100.0
Brown,大直,2023-01-02,8477.0
Brown,劍南路,2023-01-02,17615.0
Brown,西湖,2023-01-02,7241.0
Brown,港墘,2023-01-02,9344.0
Brown,文德,2023-01-02,6094.0
Brown,內湖,2023-01-02,11970.0
Brown,大湖公園,2023-01-02,5937.0
Brown,葫洲,2023-01-02,8329.0
Brown,東湖,2023-01-02,8259.0
Brown,南港軟體園區,2023-01-02,3939.0
Brown,南港展覽館,2023-01-02,7222.0
Brown,松山機場,2023-01-03,8076.0
Brown,中山國中,2023-01-03,26837.0
Brown,南京復興,2023-01-03,40516.5
Brown,忠孝復興,2023-01-03,28456.0
Brown,大安,2023-01-03,23062.0
Brown,科技大樓,2023-01-03,26487.0
Brown,六張犁,2023-01-03,21528.0
Brown,麟光,2023-01-03,7932.0
Brown,辛亥,2023-01-03,6283.0
Brown,萬芳醫院,2023-01-03,25541.0
Brown,萬芳社區,2023-01-03,4386.0
Brown,木柵,2023-01-03,8348.0
Brown,動物園,2023-01-03,9605.0
Brown,大直,2023-01-03,15707.0
Brown,劍南路,2023-01-03,20572.0
Brown,西湖,2023-01-03,34908.0
Brown,港墘,2023-01-03,35718.0
Brown,文德,2023-01-03,11014.0
Brown,內湖,2023-01-03,18431.0
Brown,大湖公園,2023-01-03,6795.0
Brown,葫洲,2023-01-03,16999.0
Brown,東湖,2023-01-03,16445.0
Brown,南港軟體園區,2023-01-03,13806.0
Brown,南港展覽館,2023-01-03,20789.5
Brown,松山機場,2023-01-04,7774.0
Brown,中山國中,2023-01-04,27814.0
Brown,南京復興,2023-01-04,41334.5
Brown,忠孝復興,2023-01-04,30375.0
Brown,大安,2023-01-04,23457.0
Brown,科技大樓,2023-01-04,27243.0
Brown,六張犁,2023-01-04,21695.0
Brown,麟光,2023-01-04,8067.0
Brown,辛亥,2023-01-04,6588.0
Brown,萬芳醫院,2023-01-04,25670.0
Brown,萬芳社區,2023-01-04,4453.0
Brown,木柵,2023-01-04,8404.0
Brown,動物園,2023-01-04,9536.0
Brown,大直,2023-01-04,16292.0
Brown,劍南路,2023-01-04,23171.0
Brown,西湖,2023-01-04,34826.0
Brown,港墘,2023-01-04,36189.0
Brown,文德,2023-01-04,10848.0
Brown,內湖,2023-01-04,18837.0
Brown,大湖公園,2023-01-04,7337.0
Brown,葫洲,2023-01-04,17398.0
Brown,東湖,2023-01-04,16724.0
Brown,南港軟體園區,2023-01-04,13811.0
Brown,南港展覽館,2023-01-04,21399.0
Brown,松山機場,2023-01-05,7543.0
Brown,中山國中,2023-01-05,27927.0
Brown,南京復興,2023-01-05,42333.0
Brown,忠孝復興,2023-01-05,31689.0
Brown,大安,2023-01-05,23983.5
Brown,科技大樓,2023-01-05,27082.0
Brown,六張犁,2023-01-05,22288.0
Brown,麟光,2023-01-05,8147.0
Brown,辛亥,2023-01-05,6544.0
Brown,萬芳醫院,2023-01-05,25932.0
Brown,萬芳社區,2023-01-05,4490.0
Brown,木柵,2023-01-05,8662.0
Brown,動物園,2023-01-05,10814.0
Brown,大直,2023-01-05,16690.0
Brown,劍南路,2023-01-05,23572.0
Brown,西湖,2023-01-05,35285.0
Brown,港墘,2023-01-05,36466.0
Brown,文德,2023-01-05,11351.0
Brown,內湖,2023-01-05,19001.0
Brown,大湖公園,2023-01-05,7913.0
Brown,葫洲,2023-01-05,17308.0
Brown,東湖,2023-01-05,16741.0
Brown,南港軟體園區,2023-01-05,13720.0
Brown,南港展覽館,2023-01-05,21698.5
Brown,松山機場,2023-01-06,7863.0
Brown,中山國中,2023-01-06,27754.0
Brown,南京復興,2023-01-06,43998.0
Brown,忠孝復興,2023-01-06,34145.0
Brown,大安,2023-01-06,24287.0
Brown,科技大樓,2023-01-06,27522.0
Brown,六張犁,2023-01-06,22433.0
Brown,麟光,2023-01-06,8318.0
Brown,辛亥,2023-01-06,6988.0
Brown,萬芳醫院,2023-01-06,27166.0
Brown,萬芳社區,2023-01-06,4532.0
Brown,木柵,2023-01-06,8590.0
Brown,動物園,2023-01-06,9438.0
Brown,大直,2023-01-06,16710.0
Brown,劍南路,2023-01-06,25452.0
Brown,西湖,2023-01-06,35013.0
Brown,港墘,2023-01-06,36619.0
Brown,文德,2023-01-06,11716.0
Brown,內湖,2023-01-06,19351.0
Brown,大湖公園,2023-01-06,7000.0
Brown,葫洲,2023-01-06,17444.0
Brown,東湖,2023-01-06,17301.0
Brown,南港軟體園區,2023-01-06,13782.0
Brown,南港展覽館,2023-01-06,23860.0
Brown,松山機場,2023-01-07,6706.0
Brown,中山國中,2023-01-07,24272.0
Brown,南京復興,2023-01-07,36456.0
Brown,忠孝復興,2023-01-07,35100.5
Brown,大安,2023-01-07,21049.5
Brown,科技大樓,2023-01-07,22621.0
Brown,六張犁,2023-01-07,19358.0
Brown,麟光,2023-01-07,8284.0
Brown,辛亥,2023-01-07,6003.0
Brown,萬芳醫院,2023-01-07,21923.0
Brown,萬芳社區,2023-01-07,4054.0
Brown,木柵,2023-01-07,8060.0
Brown,動物園,2023-01-07,15784.0
Brown,大直,2023-01-07,14913.0
Brown,劍南路,2023-01-07,28415.0
Brown,西湖,2023-01-07,24383.0
Brown,港墘,2023-01-07,28201.0
Brown,文德,2023-01-07,11331.0
Brown,內湖,2023-01-07,18361.0
Brown,大湖公園,2023-01-07,9817.0
Brown,葫洲,2023-01-07,14125.0
Brown,東湖,2023-01-07,16295.0
Brown,南港軟體園區,2023-01-07,11671.0
Brown,南港展覽館,2023-01-07,17769.5
Brown,松山機場,2023-01-08,5759.0
Brown,中山國中,2023-01-08,14836.0
Brown,南京復興,2023-01-08,18816.0
Brown,忠孝復興,2023-01-08,25398.0
Brown,大安,2023-01-08,11110.5
Brown,科技大樓,2023-01-08,14909.0
Brown,六張犁,2023-01-08,12572.0
Brown,麟光,2023-01-08,6674.0
Brown,辛亥,2023-01-08,4143.0
Brown,萬芳醫院,2023-01-08,13318.0
Brown,萬芳社區,2023-01-08,2652.0
Brown,木柵,2023-01-08,5210.0
Brown,動物園,2023-01-08,13279.0
Brown,大直,2023-01-08,10554.0
Brown,劍南路,2023-01-08,21253.0
Brown,西湖,2023-01-08,8567.0
Brown,港墘,2023-01-08,10681.0
Brown,文德,2023-01-08,7101.0
Brown,內湖,2023-01-08,13774.0
Brown,大湖公園,2023-01-08,11253.0
Brown,葫洲,2023-01-08,9033.0
Brown,東湖,2023-01-08,10151.0
Brown,南港軟體園區,2023-01-08,4106.0
Brown,南港展覽館,2023-01-08,9015.0
Brown,松山機場,2023-01-09,7837.0
Brown,中山國中,2023-01-09,26119.0
Brown,南京復興,2023-01-09,40352.0
Brown,忠孝復興,2023-01-09,29254.0
Brown,大安,2023-01-09,22752.0
Brown,科技大樓,2023-01-09,25917.0
Brown,六張犁,2023-01-09,20770.0
Brown,麟光,2023-01-09,7942.0
Brown,辛亥,2023-01-09,6457.0
Brown,萬芳醫院,2023-01-09,24299.0
Brown,萬芳社區,2023-01-09,4459.0
Brown,木柵,2023-01-09,8430.0
Brown,動物園,2023-01-09,9036.0
Brown,大直,2023-01-09,15113.0
Brown,劍南路,2023-01-09,22613.0
Brown,西湖,2023-01-09,33520.0
Brown,港墘,2023-01-09,35289.0
Brown,文德,2023-01-09,11109.0
Brown,內湖,2023-01-09,18094.0
Brown,大湖公園,2023-01-09,7580.0
Brown,葫洲,2023-01-09,15304.0
Brown,東湖,2023-01-09,16197.0
Brown,南港軟體園區,2023-01-09,13043.0
Brown,南港展覽館,2023-01-09,21156.0
Brown,松山機場,2023-01-10,7527.0
Brown,中山國中,2023-01-10,27165.0
Brown,南京復興,2023-01-10,41932.0
Brown,忠孝復興,2023-01-10,30716.0
Brown,大安,2023-01-10,23340.5
Brown,科技大樓,2023-01-10,25688.0
Brown,六張犁,2023-01-10,21315.0
Brown,麟光,2023-01-10,7793.0
Brown,辛亥,2023-01-10,6653.0
Brown,萬芳醫院,2023-01-10,23877.0
Brown,萬芳社區,2023-01-10,4528.0
Brown,木柵,2023-01-10,8408.0
