line,station,date,people
Brown,松山機場,2017-01-01,8644.0
Brown,中山國中,2017-01-01,18654.0
Brown,南京復興,2017-01-01,20321.0
Brown,忠孝復興,2017-01-01,36285.0
Brown,大安,2017-01-01,11053.0
Brown,科技大樓,2017-01-01,15489.0
Brown,六張犁,2017-01-01,15948.0
Brown,麟光,2017-01-01,7298.0
Brown,辛亥,2017-01-01,4521.0
Brown,萬芳醫院,2017-01-01,15157.0
Brown,萬芳社區,2017-01-01,3799.0
Brown,木柵,2017-01-01,7505.0
Brown,動物園,2017-01-01,39584.0
Brown,大直,2017-01-01,10743.0
Brown,劍南路,2017-01-01,24837.0
Brown,西湖,2017-01-01,9685.0
Brown,港墘,2017-01-01,11027.0
Brown,文德,2017-01-01,7451.0
Brown,內湖,2017-01-01,13292.0
Brown,大湖公園,2017-01-01,9435.0
Brown,葫洲,2017-01-01,10074.0
Brown,東湖,2017-01-01,11361.0
Brown,南港軟體園區,2017-01-01,4273.0
Brown,南港展覽館,2017-01-01,11901.5
Brown,松山機場,2017-01-02,10227.0
Brown,中山國中,2017-01-02,17982.0
Brown,南京復興,2017-01-02,20556.0
Brown,忠孝復興,2017-01-02,33310.0
Brown,大安,2017-01-02,10914.0
Brown,科技大樓,2017-01-02,15766.0
Brown,六張犁,2017-01-02,14803.0
Brown,麟光,2017-01-02,6608.0
Brown,辛亥,2017-01-02,3855.0
Brown,萬芳醫院,2017-01-02,16886.0
Brown,萬芳社區,2017-01-02,3085.0
Brown,木柵,2017-01-02,6306.0
Brown,動物園,2017-01-02,26434.0
Brown,大直,2017-01-02,11255.0
Brown,劍南路,2017-01-02,21540.0
Brown,西湖,2017-01-02,10096.0
Brown,港墘,2017-01-02,11398.0
Brown,文德,2017-01-02,7339.0
Brown,內湖,2017-01-02,12987.0
Brown,大湖公園,2017-01-02,8158.0
Brown,葫洲,2017-01-02,9538.0
Brown,東湖,2017-01-02,11004.0
Brown,南港軟體園區,2017-01-02,4285.0
Brown,南港展覽館,2017-01-02,10705.5
Brown,松山機場,2017-01-03,11389.0
Brown,中山國中,2017-01-03,32387.0
Brown,南京復興,2017-01-03,41059.0
Brown,忠孝復興,2017-01-03,35006.5
Brown,大安,2017-01-03,24885.5
Brown,科技大樓,2017-01-03,31657.0
Brown,六張犁,2017-01-03,23998.0
Brown,麟光,2017-01-03,8005.0
Brown,辛亥,2017-01-03,6061.0
Brown,萬芳醫院,2017-01-03,33358.0
Brown,萬芳社區,2017-01-03,4558.0
Brown,木柵,2017-01-03,9226.0
Brown,動物園,2017-01-03,12912.0
Brown,大直,2017-01-03,20591.0
Brown,劍南路,2017-01-03,19956.0
Brown,西湖,2017-01-03,36967.0
Brown,港墘,2017-01-03,31339.0
Brown,文德,2017-01-03,11034.0
Brown,內湖,2017-01-03,15966.0
Brown,大湖公園,2017-01-03,6074.0
Brown,葫洲,2017-01-03,15592.0
Brown,東湖,2017-01-03,16593.0
Brown,南港軟體園區,2017-01-03,9871.0
Brown,南港展覽館,2017-01-03,22441.0
Brown,松山機場,2017-01-04,10528.0
Brown,中山國中,2017-01-04,32363.0
Brown,南京復興,2017-01-04,41803.0
Brown,忠孝復興,2017-01-04,35508.0
Brown,大安,2017-01-04,24928.5
Brown,科技大樓,2017-01-04,30811.0
Brown,六張犁,2017-01-04,23622.0
Brown,麟光,2017-01-04,8116.0
Brown,辛亥,2017-01-04,6122.0
Brown,萬芳醫院,2017-01-04,30632.0
Brown,萬芳社區,2017-01-04,4736.0
Brown,木柵,2017-01-04,9415.0
Brown,動物園,2017-01-04,14957.0
Brown,大直,2017-01-04,21024.0
Brown,劍南路,2017-01-04,21665.0
Brown,西湖,2017-01-04,37281.0
Brown,港墘,2017-01-04,31774.0
Brown,文德,2017-01-04,11418.0
Brown,內湖,2017-01-04,16498.0
Brown,大湖公園,2017-01-04,6905.0
Brown,葫洲,2017-01-04,17395.0
Brown,東湖,2017-01-04,17097.0
Brown,南港軟體園區,2017-01-04,9789.0
Brown,南港展覽館,2017-01-04,23136.5
Brown,松山機場,2017-01-05,10867.0
Brown,中山國中,2017-01-05,33272.0
Brown,南京復興,2017-01-05,42880.5
Brown,忠孝復興,2017-01-05,36667.5
Brown,大安,2017-01-05,25611.0
Brown,科技大樓,2017-01-05,31467.0
Brown,六張犁,2017-01-05,23943.0
Brown,麟光,2017-01-05,8160.0
Brown,辛亥,2017-01-05,6144.0
Brown,萬芳醫院,2017-01-05,32492.0
Brown,萬芳社區,2017-01-05,4804.0
Brown,木柵,2017-01-05,9559.0
Brown,動物園,2017-01-05,14497.0
Brown,大直,2017-01-05,21417.0
Brown,劍南路,2017-01-05,21819.0
Brown,西湖,2017-01-05,37091.0
Brown,港墘,2017-01-05,31745.0
Brown,文德,2017-01-05,11008.0
Brown,內湖,2017-01-05,16408.0
Brown,大湖公園,2017-01-05,6656.0
Brown,葫洲,2017-01-05,17438.0
Brown,東湖,2017-01-05,16526.0
Brown,南港軟體園區,2017-01-05,9597.0
Brown,南港展覽館,2017-01-05,23858.5
Brown,松山機場,2017-01-06,12240.0
Brown,中山國中,2017-01-06,35149.0
Brown,南京復興,2017-01-06,44911.5
Brown,忠孝復興,2017-01-06,41627.0
Brown,大安,2017-01-06,26573.5
