line,station,date,people
Green,小碧潭,2017-01-01,5277.0
Green,新店,2017-01-01,48953.0
Green,新店區公所,2017-01-01,18552.0
Green,七張,2017-01-01,25163.0
Green,大坪林,2017-01-01,19701.0
Green,景美,2017-01-01,27147.0
Green,萬隆,2017-01-01,15304.0
Green,公館,2017-01-01,55430.0
Green,台電大樓,2017-01-01,34353.0
Green,古亭,2017-01-01,20158.5
Green,中正紀念堂,2017-01-01,30782.0
Green,小南門,2017-01-01,8461.0
Green,中山,2017-01-01,29437.5
Green,西門,2017-01-01,70444.0
Green,北門,2017-01-01,14021.0
Green,松江南京,2017-01-01,17217.0
Green,台北小巨蛋,2017-01-01,35090.0
Green,南京三民,2017-01-01,28413.0
Green,松山,2017-01-01,45317.0
Green,南京復興,2017-01-01,19133.0
Green,小碧潭,2017-01-02,3793.0
Green,新店,2017-01-02,32835.0
Green,新店區公所,2017-01-02,16534.0
Green,七張,2017-01-02,23329.0
Green,大坪林,2017-01-02,20003.0
Green,景美,2017-01-02,24331.0
Green,萬隆,2017-01-02,14420.0
Green,公館,2017-01-02,48830.0
Green,台電大樓,2017-01-02,28344.0
Green,古亭,2017-01-02,19498.0
Green,中正紀念堂,2017-01-02,15499.5
Green,小南門,2017-01-02,7681.0
Green,中山,2017-01-02,27463.5
Green,西門,2017-01-02,54306.5
Green,北門,2017-01-02,12896.0
Green,松江南京,2017-01-02,16529.0
Green,台北小巨蛋,2017-01-02,21788.0
Green,南京三民,2017-01-02,27244.0
Green,松山,2017-01-02,33526.0
Green,南京復興,2017-01-02,18289.0
Green,小碧潭,2017-01-03,4591.0
Green,新店,2017-01-03,24180.0
Green,新店區公所,2017-01-03,22697.0
Green,七張,2017-01-03,33128.0
Green,大坪林,2017-01-03,30284.0
Green,景美,2017-01-03,33288.0
Green,萬隆,2017-01-03,18642.0
Green,公館,2017-01-03,54993.0
Green,台電大樓,2017-01-03,36215.0
Green,古亭,2017-01-03,31588.5
Green,中正紀念堂,2017-01-03,24177.0
Green,小南門,2017-01-03,20716.0
Green,中山,2017-01-03,31116.5
Green,西門,2017-01-03,53340.5
Green,北門,2017-01-03,16682.0
Green,松江南京,2017-01-03,34573.0
Green,台北小巨蛋,2017-01-03,48021.0
Green,南京三民,2017-01-03,46051.0
Green,松山,2017-01-03,46691.0
Green,南京復興,2017-01-03,36698.0
Green,小碧潭,2017-01-04,4624.0
Green,新店,2017-01-04,25841.0
Green,新店區公所,2017-01-04,22989.0
Green,七張,2017-01-04,33499.0
Green,大坪林,2017-01-04,30522.5
Green,景美,2017-01-04,33916.0
Green,萬隆,2017-01-04,18297.0
Green,公館,2017-01-04,54857.0
Green,台電大樓,2017-01-04,36108.0
Green,古亭,2017-01-04,32264.5
Green,中正紀念堂,2017-01-04,24361.5
Green,小南門,2017-01-04,20457.0
Green,中山,2017-01-04,31268.0
Green,西門,2017-01-04,53403.0
Green,北門,2017-01-04,16620.0
Green,松江南京,2017-01-04,34958.5
Green,台北小巨蛋,2017-01-04,48532.0
Green,南京三民,2017-01-04,46026.0
Green,松山,2017-01-04,47033.0
Green,南京復興,2017-01-04,36826.0
Green,小碧潭,2017-01-05,4782.0
Green,新店,2017-01-05,25648.0
Green,新店區公所,2017-01-05,22908.0
Green,七張,2017-01-05,33466.0
Green,大坪林,2017-01-05,30817.0
Green,景美,2017-01-05,33673.0
Green,萬隆,2017-01-05,18529.0
Green,公館,2017-01-05,54663.0
Green,台電大樓,2017-01-05,36710.0
Green,古亭,2017-01-05,32779.5
Green,中正紀念堂,2017-01-05,24806.0
Green,小南門,2017-01-05,20337.0
Green,中山,2017-01-05,32182.5
Green,西門,2017-01-05,53606.5
Green,北門,2017-01-05,16605.0
Green,松江南京,2017-01-05,35672.0
Green,台北小巨蛋,2017-01-05,50514.0
Green,南京三民,2017-01-05,46735.0
Green,松山,2017-01-05,46899.0
Green,南京復興,2017-01-05,38106.5
Green,小碧潭,2017-01-06,5326.0
Green,新店,2017-01-06,27024.0
Green,新店區公所,2017-01-06,24215.0
Green,七張,2017-01-06,35999.0
Green,大坪林,2017-01-06,34239.0
Green,景美,2017-01-06,36119.0
Green,萬隆,2017-01-06,20193.0
Green,公館,2017-01-06,61434.0
Green,台電大樓,2017-01-06,40859.0
Green,古亭,2017-01-06,34722.0
Green,中正紀念堂,2017-01-06,26895.5
Green,小南門,2017-01-06,20784.0
Green,中山,2017-01-06,36522.0
Green,西門,2017-01-06,62157.0
Green,北門,2017-01-06,18001.0
Green,松江南京,2017-01-06,38095.5
Green,台北小巨蛋,2017-01-06,52413.0
Green,南京三民,2017-01-06,49786.0
Green,松山,2017-01-06,50569.0
Green,南京復興,2017-01-06,40123.5
Green,小碧潭,2017-01-07,4537.0
Green,新店,2017-01-07,30371.0
Green,新店區公所,2017-01-07,19945.0
Green,七張,2017-01-07,28784.0
Green,大坪林,2017-01-07,25203.0
Green,景美,2017-01-07,35595.0
Green,萬隆,2017-01-07,17726.0
Green,公館,2017-01-07,63478.0
Green,台電大樓,2017-01-07,37990.0
Green,古亭,2017-01-07,28632.5
Green,中正紀念堂,2017-01-07,21220.0
Green,小南門,2017-01-07,11196.0
Green,中山,2017-01-07,35128.5
Green,西門,2017-01-07,62674.0
Green,北門,2017-01-07,15397.0
Green,松江南京,2017-01-07,20660.0
Green,台北小巨蛋,2017-01-07,39086.0
Green,南京三民,2017-01-07,34245.0
Green,松山,2017-01-07,40614.0
Green,南京復興,2017-01-07,24480.5
Green,小碧潭,2017-01-08,4017.0
Green,新店,2017-01-08,23766.0
Green,新店區公所,2017-01-08,15740.0
Green,七張,2017-01-08,22002.0
Green,大坪林,2017-01-08,20056.5
Green,景美,2017-01-08,27934.0
Green,萬隆,2017-01-08,14360.0
Green,公館,2017-01-08,46529.0
Green,台電大樓,2017-01-08,30749.0
Green,古亭,2017-01-08,20186.0
Green,中正紀念堂,2017-01-08,17820.5
Green,小南門,2017-01-08,10109.0
Green,中山,2017-01-08,27877.5
Green,西門,2017-01-08,51656.5
Green,北門,2017-01-08,12516.0
Green,松江南京,2017-01-08,16448.5
Green,台北小巨蛋,2017-01-08,23504.0
Green,南京三民,2017-01-08,27711.0
Green,松山,2017-01-08,31116.0
Green,南京復興,2017-01-08,17811.5
Green,小碧潭,2017-01-09,5724.0
Green,新店,2017-01-09,24296.0
Green,新店區公所,2017-01-09,22200.0
Green,七張,2017-01-09,32526.0
Green,大坪林,2017-01-09,30124.5
Green,景美,2017-01-09,32523.0
Green,萬隆,2017-01-09,17920.0
Green,公館,2017-01-09,51661.0
Green,台電大樓,2017-01-09,34695.0
Green,古亭,2017-01-09,30845.5
Green,中正紀念堂,2017-01-09,23034.0
Green,小南門,2017-01-09,20087.0
Green,中山,2017-01-09,30191.0
Green,西門,2017-01-09,52151.0
Green,北門,2017-01-09,16902.0
Green,松江南京,2017-01-09,34495.0
Green,台北小巨蛋,2017-01-09,47748.0
Green,南京三民,2017-01-09,44831.0
Green,松山,2017-01-09,45380.0
Green,南京復興,2017-01-09,36107.0
Green,小碧潭,2017-01-10,6033.0
Green,新店,2017-01-10,25222.0
Green,新店區公所,2017-01-10,22755.0
Green,七張,2017-01-10,32957.0
Green,大坪林,2017-01-10,30649.0
Green,景美,2017-01-10,33606.0
Green,萬隆,2017-01-10,18602.0
Green,公館,2017-01-10,52558.0
Green,台電大樓,2017-01-10,36438.0
Green,古亭,2017-01-10,31764.5
Green,中正紀念堂,2017-01-10,24675.0
Green,小南門,2017-01-10,20355.0
Green,中山,2017-01-10,31269.5
Green,西門,2017-01-10,53556.0
Green,北門,2017-01-10,16862.0
Green,松江南京,2017-01-10,34736.0
Green,台北小巨蛋,2017-01-10,48166.0
Green,南京三民,2017-01-10,45980.0
Green,松山,2017-01-10,46354.0
Green,南京復興,2017-01-10,37377.5
Green,小碧潭,2017-01-11,5818.0
Green,新店,2017-01-11,24790.0
Green,新店區公所,2017-01-11,23156.0
Green,七張,2017-01-11,33742.0
Green,大坪林,2017-01-11,31247.0
Green,景美,2017-01-11,33985.0
Green,萬隆,2017-01-11,18630.0
Green,公館,2017-01-11,54352.0
Green,台電大樓,2017-01-11,37328.0
Green,古亭,2017-01-11,31931.0
Green,中正紀念堂,2017-01-11,25020.5
Green,小南門,2017-01-11,19917.0
Green,中山,2017-01-11,32302.5
Green,西門,2017-01-11,55122.0
Green,北門,2017-01-11,16653.0
Green,松江南京,2017-01-11,35944.5
Green,台北小巨蛋,2017-01-11,47204.0
Green,南京三民,2017-01-11,46699.0
Green,松山,2017-01-11,46977.0
Green,南京復興,2017-01-11,37277.5
Green,小碧潭,2017-01-12,4727.0
Green,新店,2017-01-12,24443.0
Green,新店區公所,2017-01-12,22874.0
Green,七張,2017-01-12,33933.0
Green,大坪林,2017-01-12,31234.5
Green,景美,2017-01-12,34638.0
Green,萬隆,2017-01-12,18944.0
Green,公館,2017-01-12,57870.0
Green,台電大樓,2017-01-12,38633.0
Green,古亭,2017-01-12,32357.0
Green,中正紀念堂,2017-01-12,24763.0
Green,小南門,2017-01-12,20216.0
Green,中山,2017-01-12,32835.0
Green,西門,2017-01-12,54778.0
Green,北門,2017-01-12,16754.0
Green,松江南京,2017-01-12,36192.5
Green,台北小巨蛋,2017-01-12,48545.0
Green,南京三民,2017-01-12,47253.0
Green,松山,2017-01-12,47355.0
Green,南京復興,2017-01-12,38076.0
Green,小碧潭,2017-01-13,5043.0
Green,新店,2017-01-13,25077.0
Green,新店區公所,2017-01-13,24747.0
Green,七張,2017-01-13,36065.0
Green,大坪林,2017-01-13,35035.0
Green,景美,2017-01-13,37708.0
Green,萬隆,2017-01-13,21439.0
Green,公館,2017-01-13,71697.0
Green,台電大樓,2017-01-13,43413.0
Green,古亭,2017-01-13,36458.0
Green,中正紀念堂,2017-01-13,27541.0
Green,小南門,2017-01-13,21804.0
Green,中山,2017-01-13,38063.5
Green,西門,2017-01-13,65336.0
Green,北門,2017-01-13,19800.0
Green,松江南京,2017-01-13,39870.5
Green,台北小巨蛋,2017-01-13,53490.0
Green,南京三民,2017-01-13,51669.0
Green,松山,2017-01-13,48124.0
Green,南京復興,2017-01-13,42165.5
Green,小碧潭,2017-01-14,4172.0
