line,station,date,people
Yellow,大坪林,2022-01-01,8300.0
Yellow,頭前庄,2022-01-01,3001.0
Yellow,十四張,2022-01-01,1406.0
Yellow,秀朗橋,2022-01-01,4557.0
Yellow,景平,2022-01-01,5297.0
Yellow,中和,2022-01-01,7956.0
Yellow,橋和,2022-01-01,2001.0
Yellow,中原,2022-01-01,2548.0
Yellow,板新,2022-01-01,3279.0
Yellow,新埔民生,2022-01-01,3401.0
Yellow,幸福,2022-01-01,6451.0
Yellow,新北產業園區,2022-01-01,5796.0
Yellow,大坪林,2022-01-02,7541.5
Yellow,頭前庄,2022-01-02,2415.0
Yellow,十四張,2022-01-02,1427.0
Yellow,秀朗橋,2022-01-02,3736.0
Yellow,景平,2022-01-02,4600.0
Yellow,中和,2022-01-02,6663.0
Yellow,橋和,2022-01-02,1766.0
Yellow,中原,2022-01-02,2217.0
Yellow,板新,2022-01-02,2702.0
Yellow,新埔民生,2022-01-02,2848.0
Yellow,幸福,2022-01-02,5105.0
Yellow,新北產業園區,2022-01-02,4806.0
Yellow,大坪林,2022-01-03,16019.0
Yellow,頭前庄,2022-01-03,3697.0
Yellow,十四張,2022-01-03,3037.0
Yellow,秀朗橋,2022-01-03,4748.0
Yellow,景平,2022-01-03,7130.0
Yellow,中和,2022-01-03,8786.0
Yellow,橋和,2022-01-03,4794.0
Yellow,中原,2022-01-03,6829.0
Yellow,板新,2022-01-03,5602.0
Yellow,新埔民生,2022-01-03,4302.0
Yellow,幸福,2022-01-03,7168.0
Yellow,新北產業園區,2022-01-03,8831.0
Yellow,大坪林,2022-01-04,16127.0
Yellow,頭前庄,2022-01-04,3764.5
Yellow,十四張,2022-01-04,3048.0
Yellow,秀朗橋,2022-01-04,4679.0
Yellow,景平,2022-01-04,7404.0
Yellow,中和,2022-01-04,8981.0
Yellow,橋和,2022-01-04,4719.0
Yellow,中原,2022-01-04,7009.0
Yellow,板新,2022-01-04,5847.0
Yellow,新埔民生,2022-01-04,4432.0
Yellow,幸福,2022-01-04,7168.0
Yellow,新北產業園區,2022-01-04,8910.0
