line,station,date,people
Blue,台北車站,2019-01-01,168659.5
Blue,頂埔,2019-01-01,11797.0
Blue,永寧,2019-01-01,18959.0
Blue,土城,2019-01-01,10115.0
Blue,海山,2019-01-01,28565.0
Blue,亞東醫院,2019-01-01,25121.0
Blue,府中,2019-01-01,44513.0
Blue,板橋,2019-01-01,84623.0
Blue,新埔,2019-01-01,51994.0
Blue,江子翠,2019-01-01,33377.0
Blue,龍山寺,2019-01-01,66429.0
Blue,西門,2019-01-01,97184.0
Blue,善導寺,2019-01-01,23443.0
Blue,忠孝新生,2019-01-01,31254.5
Blue,忠孝敦化,2019-01-01,52009.0
Blue,國父紀念館,2019-01-01,33523.0
Blue,市政府,2019-01-01,104636.0
Blue,永春,2019-01-01,25512.0
Blue,後山埤,2019-01-01,24108.0
Blue,昆陽,2019-01-01,15235.0
Blue,南港,2019-01-01,31096.0
Blue,忠孝復興,2019-01-01,52284.0
Blue,南港展覽館,2019-01-01,20584.0
Blue,台北車站,2019-01-02,143337.5
Blue,頂埔,2019-01-02,16848.0
Blue,永寧,2019-01-02,26873.0
Blue,土城,2019-01-02,14678.0
Blue,海山,2019-01-02,45328.0
Blue,亞東醫院,2019-01-02,51422.0
Blue,府中,2019-01-02,59460.0
Blue,板橋,2019-01-02,81358.0
Blue,新埔,2019-01-02,86134.0
Blue,江子翠,2019-01-02,53240.0
Blue,龍山寺,2019-01-02,65328.0
Blue,西門,2019-01-02,82243.0
Blue,善導寺,2019-01-02,52017.0
Blue,忠孝新生,2019-01-02,40276.0
Blue,忠孝敦化,2019-01-02,72973.0
Blue,國父紀念館,2019-01-02,46289.0
Blue,市政府,2019-01-02,123696.0
Blue,永春,2019-01-02,43525.0
Blue,後山埤,2019-01-02,34981.0
Blue,昆陽,2019-01-02,29996.0
Blue,南港,2019-01-02,36401.0
Blue,忠孝復興,2019-01-02,57727.5
Blue,南港展覽館,2019-01-02,33612.0
Blue,台北車站,2019-01-03,134045.0
Blue,頂埔,2019-01-03,16888.0
Blue,永寧,2019-01-03,26625.0
Blue,土城,2019-01-03,14962.0
Blue,海山,2019-01-03,45823.0
Blue,亞東醫院,2019-01-03,52630.0
Blue,府中,2019-01-03,59961.0
Blue,板橋,2019-01-03,81249.0
Blue,新埔,2019-01-03,87201.0
Blue,江子翠,2019-01-03,54741.0
Blue,龍山寺,2019-01-03,65397.0
Blue,西門,2019-01-03,81498.5
Blue,善導寺,2019-01-03,52538.0
Blue,忠孝新生,2019-01-03,40534.0
Blue,忠孝敦化,2019-01-03,75341.0
Blue,國父紀念館,2019-01-03,48427.0
Blue,市政府,2019-01-03,124309.0
Blue,永春,2019-01-03,44357.0
Blue,後山埤,2019-01-03,34969.0
Blue,昆陽,2019-01-03,31642.0
Blue,南港,2019-01-03,36177.0
Blue,忠孝復興,2019-01-03,59320.5
Blue,南港展覽館,2019-01-03,35865.5
Blue,台北車站,2019-01-04,155334.5
Blue,頂埔,2019-01-04,18287.0
Blue,永寧,2019-01-04,30240.0
Blue,土城,2019-01-04,16101.0
Blue,海山,2019-01-04,48131.0
Blue,亞東醫院,2019-01-04,54161.0
Blue,府中,2019-01-04,65324.0
Blue,板橋,2019-01-04,88502.0
Blue,新埔,2019-01-04,90683.0
Blue,江子翠,2019-01-04,56977.0
Blue,龍山寺,2019-01-04,69825.0
Blue,西門,2019-01-04,91973.5
Blue,善導寺,2019-01-04,53077.0
Blue,忠孝新生,2019-01-04,44257.0
Blue,忠孝敦化,2019-01-04,81535.0
Blue,國父紀念館,2019-01-04,50968.0
Blue,市政府,2019-01-04,140028.0
Blue,永春,2019-01-04,46032.0
Blue,後山埤,2019-01-04,36969.0
Blue,昆陽,2019-01-04,32255.0
Blue,南港,2019-01-04,40870.0
Blue,忠孝復興,2019-01-04,64407.0
Blue,南港展覽館,2019-01-04,40102.0
Blue,台北車站,2019-01-05,153282.5
Blue,頂埔,2019-01-05,13123.0
Blue,永寧,2019-01-05,23559.0
Blue,土城,2019-01-05,13050.0
Blue,海山,2019-01-05,36117.0
Blue,亞東醫院,2019-01-05,36943.0
Blue,府中,2019-01-05,58828.0
Blue,板橋,2019-01-05,79365.0
Blue,新埔,2019-01-05,70472.0
Blue,江子翠,2019-01-05,45297.0
Blue,龍山寺,2019-01-05,66867.0
Blue,西門,2019-01-05,98765.5
Blue,善導寺,2019-01-05,35190.0
Blue,忠孝新生,2019-01-05,42360.0
Blue,忠孝敦化,2019-01-05,69338.0
Blue,國父紀念館,2019-01-05,43546.0
Blue,市政府,2019-01-05,110138.0
Blue,永春,2019-01-05,33043.0
Blue,後山埤,2019-01-05,30004.0
Blue,昆陽,2019-01-05,19293.0
Blue,南港,2019-01-05,29267.0
Blue,忠孝復興,2019-01-05,63060.0
Blue,南港展覽館,2019-01-05,31025.5
Blue,台北車站,2019-01-06,136909.5
Blue,頂埔,2019-01-06,11675.0
Blue,永寧,2019-01-06,19122.0
Blue,土城,2019-01-06,10520.0
Blue,海山,2019-01-06,29740.0
Blue,亞東醫院,2019-01-06,28098.0
Blue,府中,2019-01-06,47129.0
Blue,板橋,2019-01-06,68841.0
Blue,新埔,2019-01-06,55256.0
Blue,江子翠,2019-01-06,36767.0
Blue,龍山寺,2019-01-06,57326.0
Blue,西門,2019-01-06,82818.5
Blue,善導寺,2019-01-06,27407.0
Blue,忠孝新生,2019-01-06,33008.0
Blue,忠孝敦化,2019-01-06,53481.0
Blue,國父紀念館,2019-01-06,32105.0
Blue,市政府,2019-01-06,93133.0
Blue,永春,2019-01-06,27436.0
Blue,後山埤,2019-01-06,25140.0
Blue,昆陽,2019-01-06,15776.0
Blue,南港,2019-01-06,26963.0
Blue,忠孝復興,2019-01-06,49910.5
Blue,南港展覽館,2019-01-06,26829.5
Blue,台北車站,2019-01-07,129964.0
Blue,頂埔,2019-01-07,16951.0
Blue,永寧,2019-01-07,27419.0
Blue,土城,2019-01-07,15094.0
Blue,海山,2019-01-07,45273.0
Blue,亞東醫院,2019-01-07,52108.0
Blue,府中,2019-01-07,58127.0
Blue,板橋,2019-01-07,78207.0
Blue,新埔,2019-01-07,85084.0
Blue,江子翠,2019-01-07,53037.0
Blue,龍山寺,2019-01-07,63583.0
Blue,西門,2019-01-07,77430.0
Blue,善導寺,2019-01-07,47853.0
Blue,忠孝新生,2019-01-07,37576.0
Blue,忠孝敦化,2019-01-07,69265.0
Blue,國父紀念館,2019-01-07,43599.0
Blue,市政府,2019-01-07,120285.0
Blue,永春,2019-01-07,41678.0
Blue,後山埤,2019-01-07,34358.0
Blue,昆陽,2019-01-07,30451.0
Blue,南港,2019-01-07,35135.0
Blue,忠孝復興,2019-01-07,53456.0
Blue,南港展覽館,2019-01-07,35321.5
Blue,台北車站,2019-01-08,128981.0
Blue,頂埔,2019-01-08,17138.0
Blue,永寧,2019-01-08,27263.0
Blue,土城,2019-01-08,14955.0
Blue,海山,2019-01-08,46201.0
Blue,亞東醫院,2019-01-08,52621.0
Blue,府中,2019-01-08,60241.0
Blue,板橋,2019-01-08,79705.0
Blue,新埔,2019-01-08,87256.0
Blue,江子翠,2019-01-08,54130.0
Blue,龍山寺,2019-01-08,63422.0
Blue,西門,2019-01-08,78986.0
Blue,善導寺,2019-01-08,50785.0
Blue,忠孝新生,2019-01-08,38511.5
Blue,忠孝敦化,2019-01-08,72071.0
Blue,國父紀念館,2019-01-08,46381.0
Blue,市政府,2019-01-08,121740.0
Blue,永春,2019-01-08,44130.0
Blue,後山埤,2019-01-08,34530.0
Blue,昆陽,2019-01-08,30117.0
Blue,南港,2019-01-08,35568.0
Blue,忠孝復興,2019-01-08,55530.5
Blue,南港展覽館,2019-01-08,35800.0
Blue,台北車站,2019-01-09,131148.5
Blue,頂埔,2019-01-09,17082.0
Blue,永寧,2019-01-09,27516.0
Blue,土城,2019-01-09,15632.0
Blue,海山,2019-01-09,46093.0
Blue,亞東醫院,2019-01-09,52383.0
Blue,府中,2019-01-09,60705.0
Blue,板橋,2019-01-09,79401.0
Blue,新埔,2019-01-09,86767.0
Blue,江子翠,2019-01-09,54470.0
Blue,龍山寺,2019-01-09,63252.0
Blue,西門,2019-01-09,80205.0
Blue,善導寺,2019-01-09,51072.0
Blue,忠孝新生,2019-01-09,39421.5
Blue,忠孝敦化,2019-01-09,74007.0
Blue,國父紀念館,2019-01-09,46961.0
Blue,市政府,2019-01-09,124226.0
Blue,永春,2019-01-09,44099.0
Blue,後山埤,2019-01-09,34967.0
Blue,昆陽,2019-01-09,30580.0
Blue,南港,2019-01-09,35966.0
Blue,忠孝復興,2019-01-09,56622.0
Blue,南港展覽館,2019-01-09,36997.5
Blue,台北車站,2019-01-10,134764.0
Blue,頂埔,2019-01-10,17328.0
Blue,永寧,2019-01-10,28151.0
Blue,土城,2019-01-10,15283.0
Blue,海山,2019-01-10,46033.0
Blue,亞東醫院,2019-01-10,52629.0
Blue,府中,2019-01-10,61705.0
Blue,板橋,2019-01-10,80397.0
Blue,新埔,2019-01-10,87342.0
Blue,江子翠,2019-01-10,54733.0
Blue,龍山寺,2019-01-10,63835.0
Blue,西門,2019-01-10,83203.0
Blue,善導寺,2019-01-10,50282.0
Blue,忠孝新生,2019-01-10,40446.0
Blue,忠孝敦化,2019-01-10,74587.0
Blue,國父紀念館,2019-01-10,47257.0
Blue,市政府,2019-01-10,131755.0
Blue,永春,2019-01-10,44650.0
Blue,後山埤,2019-01-10,34682.0
Blue,昆陽,2019-01-10,31899.0
Blue,南港,2019-01-10,37779.0
Blue,忠孝復興,2019-01-10,60567.0
Blue,南港展覽館,2019-01-10,38161.0
Blue,台北車站,2019-01-11,165594.0
Blue,頂埔,2019-01-11,18671.0
Blue,永寧,2019-01-11,31008.0
Blue,土城,2019-01-11,16519.0
Blue,海山,2019-01-11,48922.0
Blue,亞東醫院,2019-01-11,54453.0
Blue,府中,2019-01-11,67466.0
Blue,板橋,2019-01-11,91641.0
Blue,新埔,2019-01-11,92506.0
Blue,江子翠,2019-01-11,57902.0
Blue,龍山寺,2019-01-11,68204.0
Blue,西門,2019-01-11,95980.5
Blue,善導寺,2019-01-11,52940.0
Blue,忠孝新生,2019-01-11,46226.0
Blue,忠孝敦化,2019-01-11,85683.0
Blue,國父紀念館,2019-01-11,54644.0
Blue,市政府,2019-01-11,149790.0
Blue,永春,2019-01-11,45614.0
Blue,後山埤,2019-01-11,37959.0
Blue,昆陽,2019-01-11,32795.0
Blue,南港,2019-01-11,42283.0
Blue,忠孝復興,2019-01-11,67721.0
Blue,南港展覽館,2019-01-11,45059.0
Blue,台北車站,2019-01-12,171067.5
Blue,頂埔,2019-01-12,13897.0
Blue,永寧,2019-01-12,26594.0
Blue,土城,2019-01-12,13847.0
Blue,海山,2019-01-12,38493.0
Blue,亞東醫院,2019-01-12,37877.0
Blue,府中,2019-01-12,63785.0
Blue,板橋,2019-01-12,83673.0
Blue,新埔,2019-01-12,71778.0
Blue,江子翠,2019-01-12,46579.0
Blue,龍山寺,2019-01-12,68789.0
Blue,西門,2019-01-12,107239.5
Blue,善導寺,2019-01-12,36538.0
Blue,忠孝新生,2019-01-12,46236.5
Blue,忠孝敦化,2019-01-12,76520.0
Blue,國父紀念館,2019-01-12,47869.0
Blue,市政府,2019-01-12,135058.0
Blue,永春,2019-01-12,34989.0
Blue,後山埤,2019-01-12,31688.0
Blue,昆陽,2019-01-12,20437.0
Blue,南港,2019-01-12,32718.0
Blue,忠孝復興,2019-01-12,69683.5
Blue,南港展覽館,2019-01-12,37472.0
Blue,台北車站,2019-01-13,157320.5
Blue,頂埔,2019-01-13,13045.0
Blue,永寧,2019-01-13,23183.0
Blue,土城,2019-01-13,11643.0
Blue,海山,2019-01-13,33429.0
Blue,亞東醫院,2019-01-13,30598.0
Blue,府中,2019-01-13,52916.0
Blue,板橋,2019-01-13,77629.0
Blue,新埔,2019-01-13,60620.0
Blue,江子翠,2019-01-13,39221.0
Blue,龍山寺,2019-01-13,61956.0
Blue,西門,2019-01-13,91740.5
Blue,善導寺,2019-01-13,31138.0
Blue,忠孝新生,2019-01-13,38882.0
Blue,忠孝敦化,2019-01-13,56333.0
Blue,國父紀念館,2019-01-13,38094.0
Blue,市政府,2019-01-13,109111.0
Blue,永春,2019-01-13,28742.0
Blue,後山埤,2019-01-13,26693.0
Blue,昆陽,2019-01-13,17177.0
Blue,南港,2019-01-13,28732.0
Blue,忠孝復興,2019-01-13,55068.5
Blue,南港展覽館,2019-01-13,27905.0
Blue,台北車站,2019-01-14,140864.0
Blue,頂埔,2019-01-14,16704.0
Blue,永寧,2019-01-14,27366.0
Blue,土城,2019-01-14,15320.0
Blue,海山,2019-01-14,45713.0
Blue,亞東醫院,2019-01-14,48924.0
Blue,府中,2019-01-14,59313.0
Blue,板橋,2019-01-14,78791.0
Blue,新埔,2019-01-14,84754.0
Blue,江子翠,2019-01-14,52915.0
Blue,龍山寺,2019-01-14,63693.0
Blue,西門,2019-01-14,81387.5
Blue,善導寺,2019-01-14,48468.0
Blue,忠孝新生,2019-01-14,38345.5
