line,station,date,people
Orange,古亭,2022-01-01,15499.5
Orange,頂溪,2022-01-01,47108.0
Orange,永安市場,2022-01-01,30990.0
Orange,景安,2022-01-01,30715.0
Orange,南勢角,2022-01-01,27193.0
Orange,民權西路,2022-01-01,7765.5
Orange,忠孝新生,2022-01-01,15500.0
Orange,松江南京,2022-01-01,13077.5
Orange,輔大,2022-01-01,10662.0
Orange,新莊,2022-01-01,13112.0
Orange,頭前庄,2022-01-01,5178.0
Orange,先嗇宮,2022-01-01,6820.0
Orange,三重,2022-01-01,13836.0
Orange,菜寮,2022-01-01,11726.0
Orange,台北橋,2022-01-01,16563.0
Orange,大橋頭站,2022-01-01,18863.0
Orange,中山國小,2022-01-01,18787.0
Orange,行天宮,2022-01-01,28106.0
Orange,東門,2022-01-01,12824.5
Orange,蘆洲,2022-01-01,16993.0
Orange,三民高中,2022-01-01,15572.0
Orange,徐匯中學,2022-01-01,16295.0
Orange,三和國中,2022-01-01,15108.0
Orange,三重國小,2022-01-01,15845.0
Orange,迴龍,2022-01-01,12852.0
Orange,丹鳳,2022-01-01,12254.0
Orange,古亭,2022-01-02,15319.0
Orange,頂溪,2022-01-02,41527.0
Orange,永安市場,2022-01-02,28466.0
Orange,景安,2022-01-02,27604.0
Orange,南勢角,2022-01-02,24745.0
Orange,民權西路,2022-01-02,8412.0
Orange,忠孝新生,2022-01-02,13492.0
Orange,松江南京,2022-01-02,11332.5
Orange,輔大,2022-01-02,10328.0
Orange,新莊,2022-01-02,10671.0
Orange,頭前庄,2022-01-02,4397.0
Orange,先嗇宮,2022-01-02,7162.0
Orange,三重,2022-01-02,11234.0
Orange,菜寮,2022-01-02,10153.0
Orange,台北橋,2022-01-02,12912.0
Orange,大橋頭站,2022-01-02,16948.0
Orange,中山國小,2022-01-02,17262.0
Orange,行天宮,2022-01-02,23488.0
Orange,東門,2022-01-02,13038.5
Orange,蘆洲,2022-01-02,14431.0
Orange,三民高中,2022-01-02,13593.0
Orange,徐匯中學,2022-01-02,14243.0
Orange,三和國中,2022-01-02,13575.0
Orange,三重國小,2022-01-02,13507.0
Orange,迴龍,2022-01-02,11575.0
Orange,丹鳳,2022-01-02,10834.0
Orange,古亭,2022-01-03,28684.5
Orange,頂溪,2022-01-03,63019.0
Orange,永安市場,2022-01-03,46113.0
Orange,景安,2022-01-03,47085.0
Orange,南勢角,2022-01-03,38069.0
Orange,民權西路,2022-01-03,17266.5
Orange,忠孝新生,2022-01-03,23031.5
Orange,松江南京,2022-01-03,37015.5
Orange,輔大,2022-01-03,26823.0
Orange,新莊,2022-01-03,20536.0
Orange,頭前庄,2022-01-03,7429.0
Orange,先嗇宮,2022-01-03,9682.0
Orange,三重,2022-01-03,12341.0
Orange,菜寮,2022-01-03,19394.0
Orange,台北橋,2022-01-03,17215.0
Orange,大橋頭站,2022-01-03,22985.0
Orange,中山國小,2022-01-03,29799.0
Orange,行天宮,2022-01-03,51128.0
Orange,東門,2022-01-03,18187.0
Orange,蘆洲,2022-01-03,26345.0
Orange,三民高中,2022-01-03,23132.0
Orange,徐匯中學,2022-01-03,22889.0
Orange,三和國中,2022-01-03,23287.0
Orange,三重國小,2022-01-03,21635.0
Orange,迴龍,2022-01-03,22256.0
Orange,丹鳳,2022-01-03,18421.0
Orange,古亭,2022-01-04,30839.5
Orange,頂溪,2022-01-04,65018.0
Orange,永安市場,2022-01-04,48240.0
Orange,景安,2022-01-04,48372.0
Orange,南勢角,2022-01-04,38959.0
Orange,民權西路,2022-01-04,17798.5
Orange,忠孝新生,2022-01-04,24144.0
Orange,松江南京,2022-01-04,37980.0
Orange,輔大,2022-01-04,27103.0
Orange,新莊,2022-01-04,21093.0
Orange,頭前庄,2022-01-04,7590.5
Orange,先嗇宮,2022-01-04,9761.0
Orange,三重,2022-01-04,12611.0
Orange,菜寮,2022-01-04,19871.0
Orange,台北橋,2022-01-04,17567.0
Orange,大橋頭站,2022-01-04,23122.0
Orange,中山國小,2022-01-04,30908.0
Orange,行天宮,2022-01-04,51159.0
Orange,東門,2022-01-04,19877.5
Orange,蘆洲,2022-01-04,26881.0
Orange,三民高中,2022-01-04,23533.0
