line,station,date,people
Orange,古亭,2021-01-01,15877.5
Orange,頂溪,2021-01-01,48688.0
Orange,永安市場,2021-01-01,32551.0
Orange,景安,2021-01-01,32725.0
Orange,南勢角,2021-01-01,27671.0
Orange,民權西路,2021-01-01,8442.5
Orange,忠孝新生,2021-01-01,15433.5
Orange,松江南京,2021-01-01,14096.5
Orange,輔大,2021-01-01,11625.0
Orange,新莊,2021-01-01,12627.0
Orange,頭前庄,2021-01-01,5008.5
Orange,先嗇宮,2021-01-01,3883.0
Orange,三重,2021-01-01,10927.0
Orange,菜寮,2021-01-01,11504.0
Orange,台北橋,2021-01-01,16316.0
Orange,大橋頭站,2021-01-01,18322.0
Orange,中山國小,2021-01-01,20248.0
Orange,行天宮,2021-01-01,34852.0
Orange,東門,2021-01-01,13581.5
Orange,蘆洲,2021-01-01,16718.0
Orange,三民高中,2021-01-01,15065.0
Orange,徐匯中學,2021-01-01,16174.0
Orange,三和國中,2021-01-01,15124.0
Orange,三重國小,2021-01-01,15944.0
Orange,迴龍,2021-01-01,12264.0
Orange,丹鳳,2021-01-01,12367.0
Orange,古亭,2021-01-02,19556.5
Orange,頂溪,2021-01-02,53327.0
Orange,永安市場,2021-01-02,36031.0
Orange,景安,2021-01-02,35151.0
Orange,南勢角,2021-01-02,30037.0
Orange,民權西路,2021-01-02,9936.5
Orange,忠孝新生,2021-01-02,18170.0
Orange,松江南京,2021-01-02,15572.5
Orange,輔大,2021-01-02,12647.0
Orange,新莊,2021-01-02,13981.0
Orange,頭前庄,2021-01-02,5516.0
Orange,先嗇宮,2021-01-02,3954.0
Orange,三重,2021-01-02,11461.0
Orange,菜寮,2021-01-02,12863.0
Orange,台北橋,2021-01-02,16700.0
Orange,大橋頭站,2021-01-02,19980.0
Orange,中山國小,2021-01-02,21047.0
Orange,行天宮,2021-01-02,35139.0
Orange,東門,2021-01-02,15682.5
Orange,蘆洲,2021-01-02,18733.0
Orange,三民高中,2021-01-02,16746.0
Orange,徐匯中學,2021-01-02,18115.0
Orange,三和國中,2021-01-02,16507.0
Orange,三重國小,2021-01-02,17718.0
Orange,迴龍,2021-01-02,13307.0
Orange,丹鳳,2021-01-02,13564.0
Orange,古亭,2021-01-03,18538.5
Orange,頂溪,2021-01-03,49106.0
Orange,永安市場,2021-01-03,34152.0
Orange,景安,2021-01-03,32973.0
Orange,南勢角,2021-01-03,27758.0
Orange,民權西路,2021-01-03,10279.0
Orange,忠孝新生,2021-01-03,16090.5
Orange,松江南京,2021-01-03,13673.0
Orange,輔大,2021-01-03,12413.0
Orange,新莊,2021-01-03,12777.0
Orange,頭前庄,2021-01-03,4898.0
Orange,先嗇宮,2021-01-03,3947.0
Orange,三重,2021-01-03,11356.0
Orange,菜寮,2021-01-03,11497.0
Orange,台北橋,2021-01-03,14153.0
Orange,大橋頭站,2021-01-03,19150.0
Orange,中山國小,2021-01-03,19174.0
Orange,行天宮,2021-01-03,29848.0
Orange,東門,2021-01-03,14786.0
Orange,蘆洲,2021-01-03,16706.0
Orange,三民高中,2021-01-03,14737.0
Orange,徐匯中學,2021-01-03,15874.0
Orange,三和國中,2021-01-03,15017.0
Orange,三重國小,2021-01-03,15665.0
Orange,迴龍,2021-01-03,12828.0
Orange,丹鳳,2021-01-03,12502.0
Orange,古亭,2021-01-04,34449.0
Orange,頂溪,2021-01-04,73039.0
Orange,永安市場,2021-01-04,52683.0
Orange,景安,2021-01-04,54165.0
Orange,南勢角,2021-01-04,42311.0
Orange,民權西路,2021-01-04,19504.5
Orange,忠孝新生,2021-01-04,25685.5
Orange,松江南京,2021-01-04,41925.5
Orange,輔大,2021-01-04,29169.0
Orange,新莊,2021-01-04,22548.0
Orange,頭前庄,2021-01-04,7641.5
Orange,先嗇宮,2021-01-04,10465.0
Orange,三重,2021-01-04,12833.0
Orange,菜寮,2021-01-04,21332.0
Orange,台北橋,2021-01-04,19331.0
Orange,大橋頭站,2021-01-04,25854.0
Orange,中山國小,2021-01-04,34149.0
Orange,行天宮,2021-01-04,59963.0
Orange,東門,2021-01-04,21688.5
Orange,蘆洲,2021-01-04,29502.0
Orange,三民高中,2021-01-04,24752.0
Orange,徐匯中學,2021-01-04,24982.0
Orange,三和國中,2021-01-04,25339.0
Orange,三重國小,2021-01-04,23646.0
Orange,迴龍,2021-01-04,23498.0
Orange,丹鳳,2021-01-04,20059.0
Orange,古亭,2021-01-05,35741.5
Orange,頂溪,2021-01-05,74538.0
Orange,永安市場,2021-01-05,54302.0
Orange,景安,2021-01-05,54667.0
Orange,南勢角,2021-01-05,42926.0
Orange,民權西路,2021-01-05,20180.5
Orange,忠孝新生,2021-01-05,26694.5
Orange,松江南京,2021-01-05,42899.0
Orange,輔大,2021-01-05,29683.0
Orange,新莊,2021-01-05,23182.0
Orange,頭前庄,2021-01-05,7983.0
Orange,先嗇宮,2021-01-05,10727.0
Orange,三重,2021-01-05,13039.0
Orange,菜寮,2021-01-05,21580.0
Orange,台北橋,2021-01-05,19867.0
Orange,大橋頭站,2021-01-05,25918.0
Orange,中山國小,2021-01-05,35054.0
Orange,行天宮,2021-01-05,59556.0
Orange,東門,2021-01-05,23357.0
Orange,蘆洲,2021-01-05,29838.0
Orange,三民高中,2021-01-05,25224.0
Orange,徐匯中學,2021-01-05,25692.0
Orange,三和國中,2021-01-05,25937.0
Orange,三重國小,2021-01-05,24439.0
Orange,迴龍,2021-01-05,24154.0
Orange,丹鳳,2021-01-05,20448.0
Orange,古亭,2021-01-06,36383.5
Orange,頂溪,2021-01-06,75539.0
Orange,永安市場,2021-01-06,54578.0
Orange,景安,2021-01-06,55270.0
Orange,南勢角,2021-01-06,43498.0
Orange,民權西路,2021-01-06,20593.5
Orange,忠孝新生,2021-01-06,27123.0
Orange,松江南京,2021-01-06,43626.0
Orange,輔大,2021-01-06,28726.0
Orange,新莊,2021-01-06,23716.0
Orange,頭前庄,2021-01-06,8330.0
Orange,先嗇宮,2021-01-06,11029.0
