line,station,date,people
Yellow,大坪林,2021-01-01,8717.5
Yellow,頭前庄,2021-01-01,2708.5
Yellow,十四張,2021-01-01,1254.0
Yellow,秀朗橋,2021-01-01,4113.0
Yellow,景平,2021-01-01,5170.0
Yellow,中和,2021-01-01,7577.0
Yellow,橋和,2021-01-01,1919.0
Yellow,中原,2021-01-01,2203.0
Yellow,板新,2021-01-01,2988.0
Yellow,新埔民生,2021-01-01,3286.0
Yellow,幸福,2021-01-01,5562.0
Yellow,新北產業園區,2021-01-01,5660.0
Yellow,大坪林,2021-01-02,9527.0
Yellow,頭前庄,2021-01-02,3053.0
Yellow,十四張,2021-01-02,1373.0
Yellow,秀朗橋,2021-01-02,4203.0
Yellow,景平,2021-01-02,5401.0
Yellow,中和,2021-01-02,7978.0
Yellow,橋和,2021-01-02,2013.0
Yellow,中原,2021-01-02,2017.0
Yellow,板新,2021-01-02,3326.0
Yellow,新埔民生,2021-01-02,3567.0
Yellow,幸福,2021-01-02,5747.0
Yellow,新北產業園區,2021-01-02,5800.0
Yellow,大坪林,2021-01-03,8782.5
Yellow,頭前庄,2021-01-03,2796.0
Yellow,十四張,2021-01-03,1325.0
Yellow,秀朗橋,2021-01-03,3909.0
Yellow,景平,2021-01-03,5208.0
Yellow,中和,2021-01-03,7441.0
Yellow,橋和,2021-01-03,1724.0
Yellow,中原,2021-01-03,2028.0
Yellow,板新,2021-01-03,2991.0
Yellow,新埔民生,2021-01-03,3310.0
Yellow,幸福,2021-01-03,5357.0
Yellow,新北產業園區,2021-01-03,5159.0
Yellow,大坪林,2021-01-04,17336.5
Yellow,頭前庄,2021-01-04,3687.5
Yellow,十四張,2021-01-04,2605.0
Yellow,秀朗橋,2021-01-04,5119.0
Yellow,景平,2021-01-04,7621.0
Yellow,中和,2021-01-04,9283.0
Yellow,橋和,2021-01-04,4388.0
Yellow,中原,2021-01-04,6650.0
Yellow,板新,2021-01-04,5831.0
Yellow,新埔民生,2021-01-04,4564.0
Yellow,幸福,2021-01-04,7099.0
Yellow,新北產業園區,2021-01-04,8247.0
Yellow,大坪林,2021-01-05,17730.0
Yellow,頭前庄,2021-01-05,3787.0
Yellow,十四張,2021-01-05,2732.0
Yellow,秀朗橋,2021-01-05,4988.0
Yellow,景平,2021-01-05,7619.0
Yellow,中和,2021-01-05,9271.0
Yellow,橋和,2021-01-05,4478.0
Yellow,中原,2021-01-05,6776.0
Yellow,板新,2021-01-05,5893.0
Yellow,新埔民生,2021-01-05,4603.0
Yellow,幸福,2021-01-05,7245.0
Yellow,新北產業園區,2021-01-05,8290.0
Yellow,大坪林,2021-01-06,17793.0
Yellow,頭前庄,2021-01-06,3998.0
Yellow,十四張,2021-01-06,2801.0
Yellow,秀朗橋,2021-01-06,5129.0
Yellow,景平,2021-01-06,7695.0
Yellow,中和,2021-01-06,9496.0
Yellow,橋和,2021-01-06,4502.0
Yellow,中原,2021-01-06,6849.0
Yellow,板新,2021-01-06,5893.0
Yellow,新埔民生,2021-01-06,4691.0
Yellow,幸福,2021-01-06,7290.0
Yellow,新北產業園區,2021-01-06,8436.0
Yellow,大坪林,2021-01-07,17829.0
Yellow,頭前庄,2021-01-07,3861.5
Yellow,十四張,2021-01-07,2728.0
Yellow,秀朗橋,2021-01-07,5255.0
Yellow,景平,2021-01-07,7844.0
Yellow,中和,2021-01-07,9644.0
Yellow,橋和,2021-01-07,4479.0
Yellow,中原,2021-01-07,7020.0
Yellow,板新,2021-01-07,6176.0
Yellow,新埔民生,2021-01-07,4769.0
Yellow,幸福,2021-01-07,7618.0
Yellow,新北產業園區,2021-01-07,8707.0
Yellow,大坪林,2021-01-08,18659.0
Yellow,頭前庄,2021-01-08,4162.5
Yellow,十四張,2021-01-08,2756.0
Yellow,秀朗橋,2021-01-08,5554.0
Yellow,景平,2021-01-08,8123.0
Yellow,中和,2021-01-08,10407.0
Yellow,橋和,2021-01-08,5041.0
Yellow,中原,2021-01-08,7482.0
Yellow,板新,2021-01-08,6357.0
