Date,Yellow,Red,Orange,Blue,Green,Brown,Total
2020-07-13,68544,951746,723412,1170598,623766,444176,3982242
2020-07-14,71480,1006396,763138,1236853,672382,470854,4221103
2020-07-15,70832,999106,741696,1228324,657476,456504,4153938
2020-07-16,71014,1007613,738326,1226523,657103,456998,4157577
2020-07-17,74796,1080862,759850,1331278,687944,473078,4407808
2020-07-18,57872,903717,581474,1129502,532744,314812,3520121
2020-07-19,49490,772502,471764,939138,432040,248850,2913784
2020-07-20,69304,973731,710964,1171698,627778,437304,3990779
2020-07-21,71352,992465,741290,1214027,651794,457371,4128299
2020-07-22,72662,1010208,742039,1232576,657692,462733,4177910
2020-07-23,71200,998036,734192,1238710,653434,460584,4156156
2020-07-24,74636,1066334,754963,1343519,688799,476533,4404784
2020-07-25,58894,868746,578758,1120802,512350,312502,3452052
2020-07-26,48688,741638,467860,924584,424089,254912,2861771
2020-07-27,69137,957106,709464,1168468,622641,438296,3965112
2020-07-28,70870,986508,730602,1194210,647598,454956,4084744
2020-07-29,71775,1012714,743608,1239118,660006,466078,4193299
2020-07-30,71776,1042668,748817,1265146,658814,472664,4259885
2020-07-31,77076,1109604,773830,1382255,698316,492277,4533358
2020-08-01,60568,935216,586848,1168801,527727,339354,3618514
2020-08-02,51308,770044,471480,945642,420605,262442,2921521
2020-08-03,68016,875022,677262,1069335,578374,415536,3683545
2020-08-04,72058,970986,735504,1176916,639016,452362,4046842
2020-08-05,73904,1005421,747754,1218061,657623,462388,4165151
2020-08-06,73667,1026528,749118,1232638,662374,464962,4209287
2020-08-07,76548,1081375,765775,1333405,685580,475108,4417791
2020-08-08,54390,787930,528148,995033,503498,284250,3153249
2020-08-09,52107,759346,478724,927808,457432,253375,2928792
2020-08-10,71069,974210,718786,1179999,625083,444058,4013205
2020-08-11,71652,959880,723296,1182408,634984,452083,4024303
2020-08-12,72262,1010979,747475,1229178,657364,463512,4180770
2020-08-13,73470,1019720,767512,1241479,664702,465074,4231957
2020-08-14,75766,1088756,769246,1331703,694288,480910,4440669
2020-08-15,59395,934516,589950,1133584,535972,327186,3580603
2020-08-16,53433,829702,492834,970988,447558,266738,3061253
2020-08-17,70980,985406,713256,1178722,630032,438118,4016514
2020-08-18,72738,1016412,741230,1220748,654635,461186,4166949
2020-08-19,72344,1015622,743648,1256851,667026,469772,4225263
2020-08-20,74579,1020614,743632,1269468,664584,471781,4244658
2020-08-21,77360,1101668,770668,1380879,708131,487268,4525974
2020-08-22,58117,952624,591275,1175689,564188,324202,3666095
2020-08-23,50844,829678,482140,953594,455812,259159,3031227
2020-08-24,70865,989422,709713,1185707,632038,441163,4028908
2020-08-25,73541,1035453,744646,1241664,669005,472865,4237174
2020-08-26,73297,1018669,743364,1222820,663135,461979,4183264
2020-08-27,73074,959094,725694,1209158,643348,455318,4065686
2020-08-28,77482,1057050,757058,1316614,687921,472313,4368438
2020-08-29,57845,889084,603114,1108316,572463,309956,3540778
2020-08-30,48944,766346,467815,896598,420764,254021,2854488
2020-08-31,71096,951938,719934,1144856,620844,445108,3953776
2020-09-01,72711,958702,737540,1158278,635949,459708,4022888
2020-09-02,71083,949418,727970,1146808,636063,456340,3987682
2020-09-03,72753,980620,740314,1183954,647638,462528,4087807
2020-09-04,77238,1078856,771514,1307772,692630,487634,4415644
2020-09-05,56783,919708,579092,1098388,527356,312920,3494247
2020-09-06,50108,792652,478838,916956,436822,260507,2935883
2020-09-07,72978,995744,731566,1168435,636271,457066,4062060
2020-09-08,74448,1012254,748790,1190916,651241,472562,4150211
2020-09-09,75260,1020232,755480,1207446,662768,484146,4205332
2020-09-10,75686,1041958,761898,1225228,665968,479120,4249858
2020-09-11,79840,1119371,798446,1345563,706552,498938,4548710
2020-09-12,60460,939663,604908,1142974,562294,329191,3639490
2020-09-13,51344,815758,491223,945544,461326,261740,3026935
2020-09-14,74526,1004989,759030,1163141,643847,466570,4112103
2020-09-15,75172,1023554,777374,1189808,665528,482606,4214042
2020-09-16,76362,1030866,782270,1205512,675736,487182,4257928
2020-09-17,75714,1040624,791938,1231221,681646,491099,4312242
2020-09-18,79352,1141590,822359,1362696,727400,518578,4651975
2020-09-19,63419,949581,634422,1174340,579688,349263,3750713
2020-09-20,52750,777314,499078,962044,444246,254580,2990012
2020-09-21,73937,1010606,760488,1167872,641144,469376,4123423
2020-09-22,76045,1036688,781795,1196128,669295,488219,4248170
2020-09-23,77132,1052340,791082,1236735,678028,499800,4335117
2020-09-24,78253,1056090,798068,1265226,685423,507121,4390181
2020-09-25,80795,1122572,826496,1348536,732608,520826,4631833
2020-09-26,74188,1039706,741960,1276037,671339,445178,4248408
2020-09-27,52174,723339,482505,927524,458196,270014,2913752
2020-09-28,79606,1016476,784138,1223629,690072,498904,4292825
2020-09-29,79812,1073497,807408,1250475,694391,506459,4412042
2020-09-30,85407,1146095,836696,1362396,722489,521078,4674161
2020-10-01,50738,722310,453902,855522,405053,243606,2731131
2020-10-02,52986,841240,482578,907217,433771,269414,2987206
2020-10-03,53805,837920,502252,1070758,450471,282328,3197534
2020-10-04,52064,766115,465274,883508,409017,244980,2820958
2020-10-05,77234,1006238,769784,1176950,651929,481108,4163243
2020-10-06,76614,1032478,788976,1202351,670691,488546,4259656
2020-10-07,77556,1051366,797216,1213182,679137,493772,4312229
2020-10-08,82380,1149613,825772,1336832,716549,521468,4632614
2020-10-09,59114,867126,551648,1103730,499392,300490,3381500
2020-10-10,57914,904031,538546,1084752,496548,303666,3385457
2020-10-11,50718,787170,468398,910180,427060,255430,2898956
2020-10-12,76543,1010862,764771,1173926,647868,477118,4151088
2020-10-13,80306,1035820,799573,1226963,680181,505588,4328431
2020-10-14,78366,1048615,795507,1234747,682699,501002,4340936
2020-10-15,78025,1057223,796046,1256535,679107,506766,4373702
2020-10-16,85010,1162448,835996,1393772,739364,534291,4750881
2020-10-17,64181,1027184,641283,1219346,578739,344862,3875595
2020-10-18,57376,894667,518330,1002394,478676,278380,3229823
2020-10-19,77246,1012250,765918,1182925,650444,483480,4172263
2020-10-20,78784,1039400,793397,1220512,676164,500974,4309231
2020-10-21,79186,1046094,798994,1247126,686789,508762,4366951
2020-10-22,80130,1052870,798342,1269580,679458,506776,4387156
2020-10-23,85538,1172528,845312,1411302,735344,533143,4783167
2020-10-24,64486,1049418,639868,1228391,583022,364972,3930157
2020-10-25,53800,892534,522845,985694,482102,284367,3221342
2020-10-26,76886,1047446,768511,1186816,648470,477426,4205555
2020-10-27,78466,1054585,789934,1206360,665952,490465,4285762
2020-10-28,78555,1064438,794434,1224626,678736,496308,4337097
2020-10-29,77860,1048576,784828,1230452,673064,495750,4310530
2020-10-30,83092,1152932,827905,1404740,730482,514647,4713798
2020-10-31,62180,1030376,640147,1363860,590212,369748,4056523
2020-11-01,52293,830652,503415,1001217,452334,292742,3132653
2020-11-02,76050,999665,761117,1192270,637658,480918,4147678
2020-11-03,78054,1021281,781526,1191321,656530,484593,4213305
2020-11-04,78403,1040904,789799,1218466,666241,491466,4285279
2020-11-05,77962,1049550,792704,1266297,669489,522465,4378467
2020-11-06,83573,1145710,826807,1397094,729547,536116,4718847
2020-11-07,65167,1002224,627666,1246688,581798,394009,3917552
2020-11-08,57100,815978,504492,1019572,459907,292193,3149242
2020-11-09,76182,1011268,764780,1202425,636243,477330,4168228
2020-11-10,78966,1037658,788908,1229628,664909,502468,4302537
2020-11-11,80102,1062429,798737,1275032,681128,514875,4412303
2020-11-12,79358,1060258,795573,1268301,677776,510449,4391715
2020-11-13,87888,1160570,847314,1489888,742942,564013,4892615
2020-11-14,69782,973542,653046,1366952,575074,384864,4023260
2020-11-15,60258,919520,543184,1154693,489436,321941,3489032
2020-11-16,78394,1046412,770428,1271386,646720,508574,4321914
2020-11-17,79915,1068577,790206,1231403,670454,490480,4331035
2020-11-18,79987,1087748,797298,1252998,677446,498703,4394180
2020-11-19,79530,1097539,796532,1264938,688404,497950,4424893
2020-11-20,85512,1197192,835420,1422020,730386,519638,4790168
2020-11-21,69795,1010774,636886,1293100,588382,348994,3947931
2020-11-22,58682,953314,532774,1088654,507454,296404,3437282
2020-11-23,78212,1039500,765446,1200254,646580,474046,4204038
2020-11-24,79974,1051864,787584,1220278,673000,490065,4302765
2020-11-25,81028,1093906,798191,1248922,684111,495755,4401913
2020-11-26,80866,1092102,798993,1258366,689782,502587,4422696
2020-11-27,86711,1196676,837042,1411754,735211,521258,4788652
2020-11-28,69172,988367,625354,1266806,583911,330332,3863942
2020-11-29,57630,875187,508662,1034540,477338,267452,3220809
2020-11-30,80724,1040376,773924,1223355,660660,484417,4263456
2020-12-01,82772,1027922,798862,1218958,678058,498132,4304704
2020-12-02,84643,1070234,813252,1257982,700156,505335,4431602
2020-12-03,83200,1067828,811048,1289602,701568,515162,4468408
2020-12-04,91214,1195930,855879,1498882,764742,549210,4955857
2020-12-05,76161,1040859,675624,1466596,622630,357988,4239858
2020-12-06,61363,909848,534944,1198530,516862,292492,3514039
2020-12-07,81054,1042752,767366,1251348,662002,487374,4291896
2020-12-08,82882,1055580,807875,1258418,691945,507926,4404626
2020-12-09,85974,1056973,824182,1282059,704332,517252,4470772
2020-12-10,84116,1089396,815706,1325194,705602,519316,4539330
2020-12-11,92518,1189566,856915,1496098,757506,546771,4939374
2020-12-12,81941,1105868,691345,1607367,670587,376806,4533914
2020-12-13,64152,985801,561935,1262956,532406,305444,3712694
2020-12-14,82127,1042654,782362,1266792,663834,489303,4327072
2020-12-15,85405,1061808,819846,1284350,701816,518376,4471601
2020-12-16,86184,1076212,830402,1317704,714538,522596,4547636
2020-12-17,85565,1115826,828038,1361680,716268,525196,4632573
2020-12-18,91603,1222485,861524,1545918,762500,554289,5038319
2020-12-19,78364,1047762,688886,1527596,630812,376876,4350296
2020-12-20,62892,917024,560728,1243952,541308,313849,3639753
2020-12-21,84508,1050680,799170,1283690,681040,497223,4396311
2020-12-22,85348,1084562,816346,1312131,702574,515794,4516755
2020-12-23,86376,1068180,828180,1318666,714752,519888,4536042
2020-12-24,84700,1084114,823458,1356654,717066,518086,4584078
2020-12-25,91222,1192288,839584,1532009,760254,539776,4955133
2020-12-26,68768,1008771,640292,1335172,602416,361352,4016771
2020-12-27,57856,830081,520448,1059812,487933,285380,3241510
2020-12-28,82006,1036781,784380,1248829,665585,490769,4308350
2020-12-29,83912,1073871,807910,1271959,689325,506127,4433104
2020-12-30,85124,1064060,814492,1293020,701714,505766,4464176
2020-12-31,94379,1242505,860286,1511147,760950,542719,5011986
2021-01-01,3356,35992,25706,46810,21096,13430,146390
